crop,district_code,improved_seed,inorganic_fert,organic_fert,irrigated,mean_yield_kg_ha,ci_low,ci_high,n_plots,reliability
beans,11.0,True,True,True,True,655.5204479127622,639.1236609008641,674.5502643913127,123,ok
beans,12.0,False,False,False,False,481.5004923071817,468.99716428153437,493.2938140817872,183,ok
beans,12.0,False,False,False,True,485.969156284683,473.18404322496184,497.130717789996,183,ok
beans,12.0,False,False,True,False,512.3458510357234,497.6689540443599,523.9406421451996,183,ok
beans,12.0,False,False,True,True,517.0692267468158,502.1325031649876,529.0554893192572,183,ok
beans,12.0,False,True,False,False,560.3803743592695,546.0667868628008,572.7060773928797,183,ok
beans,12.0,False,True,False,True,565.4720274632875,551.31616881993,577.2264101360701,183,ok
beans,12.0,False,True,True,False,567.5350026377714,553.4642336377435,579.146795258002,183,ok
beans,12.0,False,True,True,True,572.8335726756305,558.732211420994,584.368619945515,183,ok
beans,12.0,True,False,False,False,536.8366515015172,523.9795674197701,549.7167738101093,183,ok
beans,12.0,True,False,False,True,538.2877072445923,524.7580186669013,551.5904236688439,183,ok
beans,12.0,True,False,True,False,574.1069379471141,560.0848250757077,587.5705626963876,183,ok
beans,12.0,True,False,True,True,575.3751308982135,560.9220551642206,588.468604660962,183,ok
beans,12.0,True,True,False,False,701.3333541081895,686.910189726476,716.9233926294114,183,ok
beans,12.0,True,True,False,True,702.7744787239849,688.5740158256016,718.3208178286961,183,ok
beans,12.0,True,True,True,False,718.7024946585018,704.5536802252592,735.7948567905046,183,ok
beans,12.0,True,True,True,True,720.0907429599096,706.7955420436322,736.1731201790732,183,ok
beans,13.0,False,False,False,False,415.6218254298638,401.0635595299822,432.12579793259357,103,ok
beans,13.0,False,False,False,True,424.2291363815743,410.27615203441394,439.0207940380341,103,ok
beans,13.0,False,False,True,False,436.04318379272775,422.0187978991634,452.26786733984227,103,ok
beans,13.0,False,False,True,True,445.262243832961,433.4250676359968,459.3437533889137,103,ok
beans,13.0,False,True,False,False,477.055684549481,467.23146629861003,487.9446663829311,103,ok
beans,13.0,False,True,False,True,488.22620034294664,478.45606824532916,498.34756476782604,103,ok
beans,13.0,False,True,True,False,481.62596090811735,471.39684828234107,493.0953011846026,103,ok
beans,13.0,False,True,True,True,492.9633249855614,484.80075303597414,503.2049874918462,103,ok
beans,13.0,True,False,False,False,407.12725107100437,394.27561567258186,422.89933210949084,103,ok
beans,13.0,True,False,False,True,413.14016161070174,400.85719608388837,428.04375092707585,103,ok
beans,13.0,True,False,True,False,396.38271625107296,384.3876662502155,410.36130778219785,103,ok
beans,13.0,True,False,True,True,402.53619174665414,391.91114853915707,415.49123580210437,103,ok
beans,13.0,True,True,False,False,579.6962681006928,569.6203215358963,590.9647917495325,103,ok
beans,13.0,True,True,False,True,589.6061261599906,580.2659207620402,599.4550739036544,103,ok
beans,13.0,True,True,True,False,549.3638793395827,541.4864557425755,560.0177859568793,103,ok
beans,13.0,True,True,True,True,559.4052240595385,552.2022749498128,568.2199808592715,103,ok
beans,21.0,False,False,False,False,388.3890521147906,381.8763712653071,396.68470642749907,434,ok
beans,21.0,False,False,False,True,386.7557958671775,380.12314548155734,394.5854306099595,434,ok
beans,21.0,False,False,True,False,430.544233178398,422.1732892495755,439.0410928767275,434,ok
beans,21.0,False,False,True,True,428.31588092064703,419.98800964806776,436.11453816691755,434,ok
beans,21.0,False,True,False,False,440.2026679320547,433.67371657374076,447.7607862234532,434,ok
beans,21.0,False,True,False,True,437.91279906740715,431.40135391902373,444.7771916171359,434,ok
beans,21.0,False,True,True,False,465.7628148676208,458.2610303696782,473.49010297226613,434,ok
beans,21.0,False,True,True,True,462.8395575077237,455.3153196809422,470.1672945375568,434,ok
beans,21.0,True,False,False,False,407.87615909899597,401.1069520647814,416.16564313013237,434,ok
beans,21.0,True,False,False,True,405.5621266014775,398.6400097851501,413.7448356290971,434,ok
beans,21.0,True,False,True,False,449.32176607536985,441.8576392544961,458.26243209390555,434,ok
beans,21.0,True,False,True,True,447.4313638653395,439.93604368944966,456.014418634859,434,ok
beans,21.0,True,True,False,False,570.940123287333,564.3386026486335,579.9634817992807,434,ok
beans,21.0,True,True,False,True,566.9570694584534,560.5745242773843,576.2366906318541,434,ok
beans,21.0,True,True,True,False,601.2992136691761,593.1316113547128,610.7886588115628,434,ok
beans,21.0,True,True,True,True,597.9601503101517,589.5736796245151,607.3516867298882,434,ok
beans,22.0,False,False,False,False,402.3572052349214,393.19912550010616,413.59566574301215,347,ok
beans,22.0,False,False,False,True,406.443596409314,397.636777784423,417.8114195201429,347,ok
beans,22.0,False,False,True,False,435.9249215500413,425.5666214712394,449.4375542571358,347,ok
beans,22.0,False,False,True,True,440.3343397547567,430.3615412557514,453.63735458733174,347,ok
beans,22.0,False,True,False,False,466.41285394442593,456.37814355906994,478.1169614939548,347,ok
beans,22.0,False,True,False,True,470.20697112789367,460.4082863092775,481.72901136329176,347,ok
beans,22.0,False,True,True,False,484.5539594633228,473.55994965105333,498.0625093373712,347,ok
beans,22.0,False,True,True,True,488.4914585214027,477.82041344419207,501.83204302505715,347,ok
beans,22.0,True,False,False,False,405.5112678417796,397.05148085135414,416.0040861217141,347,ok
beans,22.0,True,False,False,True,407.34313440366566,398.5171082434294,418.05093643167965,347,ok
beans,22.0,True,False,True,False,428.9970584721598,418.8170090035725,440.4613414680918,347,ok
beans,22.0,True,False,True,True,431.42851022064184,421.07700290068817,442.90571104872214,347,ok
beans,22.0,True,True,False,False,556.9843690262704,546.6881162575953,568.7118268160011,347,ok
beans,22.0,True,True,False,True,558.0532627122084,547.7990526938099,569.3897830218374,347,ok
beans,22.0,True,True,True,False,566.5700229610705,555.5547622782502,579.6545510917467,347,ok
beans,22.0,True,True,True,True,568.3287609788833,557.5204726641683,580.78282212733,347,ok
beans,23.0,False,False,False,False,417.1474238704345,408.0636798937838,426.16591788504377,442,ok
beans,23.0,False,False,False,True,427.6745366817401,419.3843726459888,436.1850252411656,442,ok
beans,23.0,False,False,True,False,465.36764597298935,456.9149877743959,474.78419105315004,442,ok
beans,23.0,False,False,True,True,478.17774924273726,470.2696050327376,485.3473034482555,442,ok
beans,23.0,False,True,False,False,465.2181189729121,454.3665559241053,474.5878850005615,442,ok
beans,23.0,False,True,False,True,483.38314653715815,473.7644080203997,492.1216010687623,442,ok
beans,23.0,False,True,True,False,520.6279573037974,511.0037383267454,529.6187642011374,442,ok
beans,23.0,False,True,True,True,542.047611375624,533.804050918494,550.1577779882708,442,ok
beans,23.0,True,False,False,False,439.6043134070024,429.86431333923804,449.5905842979772,442,ok
beans,23.0,True,False,False,True,442.68902279837766,433.8738720347028,452.5147906490691,442,ok
beans,23.0,True,False,True,False,487.5020384262936,478.7179141377839,496.34171249765177,442,ok
beans,23.0,True,False,True,True,491.8219031774668,483.85854776184976,499.9234526649694,442,ok
beans,23.0,True,True,False,False,590.6356859393208,578.885932317535,601.2752589723592,442,ok
beans,23.0,True,True,False,True,595.0884038300953,584.1835903467987,605.3056416474582,442,ok
beans,23.0,True,True,True,False,658.5167443882829,647.7392134496537,668.5407397548424,442,ok
beans,23.0,True,True,True,True,664.4431680431741,654.3586622248198,673.5120109236417,442,ok
beans,24.0,False,False,False,False,381.2530009880746,376.17623887610597,387.98359826344836,413,ok
beans,24.0,False,False,False,True,385.31615201215914,380.59483150563716,392.1623197209474,413,ok
beans,24.0,False,False,True,False,421.17636322164935,415.7142132067704,429.7394147543976,413,ok
beans,24.0,False,False,True,True,423.4470263291729,418.2009787515976,432.0465580564503,413,ok
beans,24.0,False,True,False,False,418.96966131842316,413.5137666335925,425.3324031324124,413,ok
beans,24.0,False,True,False,True,422.39510546607795,417.2412869546818,429.3053375558129,413,ok
beans,24.0,False,True,True,False,445.0584129080996,438.66903000049564,454.2271485837419,413,ok
beans,24.0,False,True,True,True,446.5926006971891,440.3375625587956,455.4509981101962,413,ok
beans,24.0,True,False,False,False,416.25411674762495,411.1684467038181,423.7958649277678,413,ok
beans,24.0,True,False,False,True,415.9227389159732,410.6282863831272,423.3968235114644,413,ok
beans,24.0,True,False,True,False,457.9553969579964,452.21932408805907,465.69140540749896,413,ok
beans,24.0,True,False,True,True,457.41048437496437,451.74623838220623,465.04439523896144,413,ok
beans,24.0,True,True,False,False,557.0329269732189,550.4614124089923,564.7150795097799,413,ok
beans,24.0,True,True,False,True,555.1166743034262,548.7186350908387,562.4519715353566,413,ok
beans,24.0,True,True,True,False,591.6470668705389,583.9077222802144,600.8667342028917,413,ok
beans,24.0,True,True,True,True,589.7242418727772,582.1878162368994,598.7025353120282,413,ok
beans,25.0,False,False,False,False,370.9812631491891,363.32031607703834,378.100343093718,555,ok
beans,25.0,False,False,False,True,372.83426211224725,365.50742043360424,379.31638354457465,555,ok
beans,25.0,False,False,True,False,405.8530990843877,399.026882803449,412.3016750742087,555,ok
beans,25.0,False,False,True,True,410.1151703273723,403.4926199839552,416.33482416941985,555,ok
beans,25.0,False,True,False,False,425.5060376352943,418.52735540017045,432.9432725578897,555,ok
beans,25.0,False,True,False,True,433.3293110863551,427.1170528605147,439.674358874063,555,ok
beans,25.0,False,True,True,False,466.0827637469608,459.4665415303186,472.9963317587971,555,ok
beans,25.0,False,True,True,True,477.2000172802006,471.161682974583,483.75199194204043,555,ok
beans,25.0,True,False,False,False,442.53019820931746,434.3335428562235,449.96145652070413,555,ok
beans,25.0,True,False,False,True,443.8441525268996,435.89096607222666,450.9559318637792,555,ok
beans,25.0,True,False,True,False,501.8685662308028,495.0711174765413,509.7232494163971,555,ok
beans,25.0,True,False,True,True,505.7080273405133,498.8238102533381,513.4140639393241,555,ok
beans,25.0,True,True,False,False,621.0255689772364,613.2243602945898,627.9898617640173,555,ok
beans,25.0,True,True,False,True,623.1743935852598,615.8164047802211,629.8356369975298,555,ok
beans,25.0,True,True,True,False,706.167559664059,698.6753886427559,715.2025328812751,555,ok
beans,25.0,True,True,True,True,711.5871995172747,704.5788791879833,719.837667835691,555,ok
beans,26.0,False,False,False,False,393.6822790844271,387.09870469953256,402.16710882712925,527,ok
beans,26.0,False,False,False,True,395.83589318804763,389.9395877879736,404.3530687960172,527,ok
beans,26.0,False,False,True,False,426.5131795758667,419.49608746271525,435.69275415851934,527,ok
beans,26.0,False,False,True,True,429.3006014858686,422.80584076749585,438.3587169877177,527,ok
beans,26.0,False,True,False,False,465.00018505839904,458.1282290106246,471.3768517448464,527,ok
beans,26.0,False,True,False,True,467.9403399979144,461.9572755427066,473.8952316959712,527,ok
beans,26.0,False,True,True,False,486.01091206015195,479.29338600577734,493.5091294726001,527,ok
beans,26.0,False,True,True,True,489.6702776905382,483.89270273624777,496.7810846941803,527,ok
beans,26.0,True,False,False,False,407.4874411117974,400.35899930761457,415.52412178276563,527,ok
beans,26.0,True,False,False,True,409.91972267141915,403.2105682351819,417.99016343698366,527,ok
beans,26.0,True,False,True,False,436.5555748111492,428.8142931206705,445.9923271527245,527,ok
beans,26.0,True,False,True,True,439.66973593609595,432.5764515222988,449.07011471105193,527,ok
beans,26.0,True,True,False,False,571.9173810218743,564.6749701260843,580.1892633926414,527,ok
beans,26.0,True,True,False,True,576.033952005189,569.336912499617,584.0996339229295,527,ok
beans,26.0,True,True,True,False,590.8983441960402,583.2520645257615,599.1126857525954,527,ok
beans,26.0,True,True,True,True,595.9817866691463,589.1598855858585,604.1841541201908,527,ok
beans,27.0,False,False,False,False,418.00007305765035,406.8628411494726,428.9855113782558,189,ok
beans,27.0,False,False,False,True,417.87392989623623,407.2385224718692,428.7136641034951,189,ok
beans,27.0,False,False,True,False,501.6917413088047,492.8975693515205,514.6461146402511,189,ok
beans,27.0,False,False,True,True,502.3939825464948,492.8342253279272,515.2096985827098,189,ok
beans,27.0,False,True,False,False,469.8363135329963,459.685735864295,480.2357204323939,189,ok
beans,27.0,False,True,False,True,469.2105740939896,458.8720729695308,479.63343192178525,189,ok
beans,27.0,False,True,True,False,548.0387792135675,539.6939052781553,559.2598094838984,189,ok
beans,27.0,False,True,True,True,548.1054808036265,539.1325530009731,559.3611352832362,189,ok
beans,27.0,True,False,False,False,450.7259561457368,437.70324762792626,463.23213100128373,189,ok
beans,27.0,True,False,False,True,449.8350481808604,436.940969050827,462.0968264085907,189,ok
beans,27.0,True,False,True,False,541.2643004478634,531.1703330495635,554.5568476845925,189,ok
beans,27.0,True,False,True,True,541.2347504412902,530.1507727665977,554.7102025899311,189,ok
beans,27.0,True,True,False,False,586.8385420352513,572.0920136251899,600.2302528591384,189,ok
beans,27.0,True,True,False,True,585.4325499952059,570.2834760483423,599.3161656232958,189,ok
beans,27.0,True,True,True,False,687.8588032977565,675.3746663264849,702.1443634957814,189,ok
beans,27.0,True,True,True,True,687.3647431698897,674.2843639373684,701.7679244933875,189,ok
beans,28.0,False,False,False,False,360.82895758090996,353.79220781757164,367.2293443571688,310,ok
beans,28.0,False,False,False,True,362.49608337357444,355.75096775516107,368.7546482513854,310,ok
beans,28.0,False,False,True,False,390.29609143082877,382.3521932960529,398.2262618373076,310,ok
beans,28.0,False,False,True,True,392.1653794899015,384.48995151136614,399.4292955832385,310,ok
beans,28.0,False,True,False,False,431.80996042900097,424.44881682786104,438.819095510532,310,ok
beans,28.0,False,True,False,True,433.69177123797755,426.71521181945275,440.8718985060943,310,ok
beans,28.0,False,True,True,False,449.3391658095323,442.1346592867803,456.83756481541405,310,ok
beans,28.0,False,True,True,True,451.5863714986644,444.7911818649569,459.28251865241157,310,ok
beans,28.0,True,False,False,False,352.37684589152866,345.6666070407171,358.4472699807338,310,ok
beans,28.0,True,False,False,True,352.72115966031186,346.009595945188,358.9927428150078,310,ok
beans,28.0,True,False,True,False,349.6027095753978,343.12349515538295,356.34649266335197,310,ok
beans,28.0,True,False,True,True,350.0598391803307,343.2967415948476,356.9542377637755,310,ok
beans,28.0,True,True,False,False,510.45005817819,503.5799720902493,517.1382433597327,310,ok
beans,28.0,True,True,False,True,510.56079128116045,503.59361671145814,517.062449807545,310,ok
beans,28.0,True,True,True,False,488.23031062357484,482.41149408612335,494.96076118654463,310,ok
beans,28.0,True,True,True,True,488.69759222559367,482.75903615874336,495.5992509254464,310,ok
beans,31.0,False,False,False,False,488.99131455618897,480.6022103411525,500.2502960997884,342,ok
beans,31.0,False,False,False,True,494.029442452576,485.6543797627687,505.22482168683894,342,ok
beans,31.0,False,False,True,False,605.7442050992605,592.910085483007,621.686354323612,342,ok
beans,31.0,False,False,True,True,612.6822876264451,600.0313616110644,628.2091648956527,342,ok
beans,31.0,False,True,False,False,506.04271368288425,498.31171224248754,516.8014853542423,342,ok
beans,31.0,False,True,False,True,511.2780261828586,503.7820363671541,521.8142823086531,342,ok
beans,31.0,False,True,True,False,622.8625375506625,613.1418845708279,636.3852095869929,342,ok
beans,31.0,False,True,True,True,629.9488580694073,620.4103157052147,643.6280515259753,342,ok
beans,31.0,True,False,False,False,538.6094962842777,529.4644339499707,552.2167439282515,342,ok
beans,31.0,True,False,False,True,540.6300844833758,531.9017223031069,554.0429684941432,342,ok
beans,31.0,True,False,True,False,665.3989297553732,652.2622842595742,683.8601906313397,342,ok
beans,31.0,True,False,True,True,668.71637558519,655.9658805469858,686.8805464833331,342,ok
beans,31.0,True,True,False,False,638.2212868528604,628.841305814694,653.2657914888188,342,ok
beans,31.0,True,True,False,True,640.6237377158461,631.9620181716314,655.1928804826046,342,ok
beans,31.0,True,True,True,False,786.8320717822,774.8527895183327,805.8828224607398,342,ok
beans,31.0,True,True,True,True,790.744122526481,779.2713094633884,809.4377568508247,342,ok
beans,32.0,False,False,False,False,445.05115839050177,434.21014168928673,456.2136060396226,254,ok
beans,32.0,False,False,False,True,454.0820846326767,443.52446625364314,465.3374740432289,254,ok
beans,32.0,False,False,True,False,526.1271236533909,515.3645113478003,538.0363798200253,254,ok
beans,32.0,False,False,True,True,538.4430676722093,529.263657335192,549.427077821628,254,ok
beans,32.0,False,True,False,False,479.624472698974,465.9940403991567,493.22870013890645,254,ok
beans,32.0,False,True,False,True,495.6488835266082,483.99532701417866,508.17648997077237,254,ok
beans,32.0,False,True,True,False,573.9017593870151,559.2475512041067,588.80782604577,254,ok
beans,32.0,False,True,True,True,594.898482669791,582.8134506716294,609.0550799981265,254,ok
beans,32.0,True,False,False,False,472.508444817231,461.00450057649084,485.695789892378,254,ok
beans,32.0,True,False,False,True,476.037995037305,465.1567530317457,488.6203475413082,254,ok
beans,32.0,True,False,True,False,556.328023816547,544.0826010423838,571.0865376795008,254,ok
beans,32.0,True,False,True,True,562.2804085650469,551.0363679229977,576.499005763148,254,ok
beans,32.0,True,True,False,False,591.1691255522082,576.7927367530933,604.6944504086889,254,ok
beans,32.0,True,True,False,True,595.6407047862527,581.4917121071477,608.3341584830314,254,ok
beans,32.0,True,True,True,False,705.7084263315993,692.7248327116148,722.9265118708338,254,ok
beans,32.0,True,True,True,True,713.1761961184487,701.4805153048856,728.2330220012992,254,ok
beans,33.0,False,False,False,False,538.6753878916345,533.3072845654262,543.9547576100966,869,ok
beans,33.0,False,False,False,True,545.5016977562112,540.3105079352206,550.5988311098554,869,ok
beans,33.0,False,False,True,False,591.7594151285846,586.8698882859452,597.1872026193923,869,ok
beans,33.0,False,False,True,True,597.8185611456706,592.5425748218528,602.6508260435594,869,ok
beans,33.0,False,True,False,False,580.701119297877,575.4476943854336,585.7467473865305,869,ok
beans,33.0,False,True,False,True,588.0558563026364,582.8971874892911,593.1548123716182,869,ok
beans,33.0,False,True,True,False,625.3307439817124,620.738310697051,630.3712810515052,869,ok
beans,33.0,False,True,True,True,631.8167284168791,627.2401899978491,636.8736555668365,869,ok
beans,33.0,True,False,False,False,621.3223985927956,613.3682529321615,629.335729850093,869,ok
beans,33.0,True,False,False,True,625.5155944545346,617.6192161401082,633.211638819663,869,ok
beans,33.0,True,False,True,False,658.9356578185884,651.8974635517865,666.4738361652785,869,ok
beans,33.0,True,False,True,True,663.3508072921967,656.5547506957544,670.779534847174,869,ok
beans,33.0,True,True,False,False,688.2789962224609,680.2552005583801,695.834517714103,869,ok
beans,33.0,True,True,False,True,693.1026421644764,684.9936607370261,700.6068767398975,869,ok
beans,33.0,True,True,True,False,733.4617781229609,726.5847840562177,740.3137514418031,869,ok
beans,33.0,True,True,True,True,738.6558633842521,731.7118759172571,745.3464721683753,869,ok
beans,34.0,False,False,False,False,527.6534552120045,519.8311629749181,538.740401348316,576,ok
beans,34.0,False,False,False,True,546.2136693345122,537.8127359747882,557.0786188975403,576,ok
beans,34.0,False,False,True,False,668.6954046118533,660.5994755444856,682.4074374827462,576,ok
beans,34.0,False,False,True,True,692.4403857281656,684.2385712400613,705.5823064357133,576,ok
beans,34.0,False,True,False,False,676.0291053791777,666.1341157996101,686.7391228631396,576,ok
beans,34.0,False,True,False,True,700.3371895904864,689.9448834365738,710.4861085021632,576,ok
beans,34.0,False,True,True,False,784.8797334786112,775.428137503339,796.3286250440952,576,ok
beans,34.0,False,True,True,True,813.5127338939119,804.1548788689142,823.8302941136075,576,ok
beans,34.0,True,False,False,False,594.8659152952506,585.5613958746524,606.0064077183118,576,ok
beans,34.0,True,False,False,True,595.9943114671773,586.6366155444673,607.0345916739886,576,ok
beans,34.0,True,False,True,False,732.1203646926782,723.4943598521352,745.918689035988,576,ok
beans,34.0,True,False,True,True,733.7274135909275,724.6278628058308,746.798260308303,576,ok
beans,34.0,True,True,False,False,767.6878938031062,756.7573992907685,778.4737451227558,576,ok
beans,34.0,True,True,False,True,769.62112518596,758.3005448597761,780.9317030807699,576,ok
beans,34.0,True,True,True,False,887.2090623336258,877.3516334023803,897.841119606758,576,ok
beans,34.0,True,True,True,True,889.8765928217689,879.7117460355433,900.6882155244547,576,ok
beans,35.0,False,False,False,False,437.08721771272496,428.1635081458391,445.1774222940056,589,ok
beans,35.0,False,False,False,True,443.1516616913332,434.5314343688586,451.84270721880046,589,ok
beans,35.0,False,False,True,False,522.2638528742009,512.0827310107098,530.7858379533592,589,ok
beans,35.0,False,False,True,True,531.0358045421169,521.2890672455134,540.2593776455403,589,ok
beans,35.0,False,True,False,False,486.7852501130605,476.1363708595281,496.3352345817873,589,ok
beans,35.0,False,True,False,True,499.05678551886166,489.01644535062803,508.6666554447635,589,ok
beans,35.0,False,True,True,False,584.947254173691,572.9989309176613,595.4474244507584,589,ok
beans,35.0,False,True,True,True,601.4186741376595,590.1573239517024,612.4973133197943,589,ok
beans,35.0,True,False,False,False,454.22388458120525,443.9648193900169,463.6869045172369,589,ok
beans,35.0,True,False,False,True,456.8016304544287,447.1262640693713,466.5092909231409,589,ok
beans,35.0,True,False,True,False,539.6250732217422,528.0718634018326,548.9331229881278,589,ok
beans,35.0,True,False,True,True,544.150129341796,533.1749415418737,553.8064482271114,589,ok
beans,35.0,True,True,False,False,595.0954623911128,583.3756854031482,605.557663670407,589,ok
beans,35.0,True,True,False,True,598.1983030926496,587.1100717204495,609.0070977539373,589,ok
beans,35.0,True,True,True,False,712.5958994606334,700.0056663758457,723.1151786567976,589,ok
beans,35.0,True,True,True,True,718.0777074050088,705.905791881477,728.8094343854125,589,ok
beans,36.0,False,False,False,False,411.7899477826413,397.70405846007935,424.0947563531527,263,ok
beans,36.0,False,False,False,True,417.1032882064834,404.1742118352486,428.9016900960567,263,ok
beans,36.0,False,False,True,False,474.2611533259875,460.9097437986327,486.5532132818772,263,ok
beans,36.0,False,False,True,True,484.3070321646194,470.97393661983125,495.93110551105895,263,ok
beans,36.0,False,True,False,False,451.47741726316417,440.2372757180764,464.496832271186,263,ok
beans,36.0,False,True,False,True,456.33948372047513,444.89713662115696,468.50033558192763,263,ok
beans,36.0,False,True,True,False,523.9476001239433,511.8428991040898,537.2370728974968,263,ok
beans,36.0,False,True,True,True,534.0964083801779,521.9079790224399,546.5276336844973,263,ok
beans,36.0,True,False,False,False,433.8825477552731,418.80877482725566,447.5177997135763,263,ok
beans,36.0,True,False,False,True,433.7315274502306,418.83353255319133,446.9828067743039,263,ok
beans,36.0,True,False,True,False,501.2572587645495,487.23754489149064,515.1584003534695,263,ok
beans,36.0,True,False,True,True,504.7066636890118,490.5426340138809,518.4465780885248,263,ok
beans,36.0,True,True,False,False,544.6902410654659,528.8782585571838,559.2228013515794,263,ok
beans,36.0,True,True,False,True,543.296135154643,528.1632670210171,557.7347110036599,263,ok
beans,36.0,True,True,True,False,634.0950698831202,617.1065692644008,650.415840425349,263,ok
beans,36.0,True,True,True,True,637.4458601799191,621.4373927206664,652.9317707514585,263,ok
beans,37.0,False,False,False,False,409.022476348654,400.46929555418257,416.30145511928146,374,ok
beans,37.0,False,False,False,True,415.9491133625253,407.64252755882507,424.2162518410077,374,ok
beans,37.0,False,False,True,False,445.47008607733096,438.5212886975073,452.851550994919,374,ok
beans,37.0,False,False,True,True,453.5184411349855,447.33047154649876,461.65366256456485,374,ok
beans,37.0,False,True,False,False,463.45439077942257,453.93303866978596,471.65105008907153,374,ok
beans,37.0,False,True,False,True,476.8732608249945,467.8275376133602,485.0327781492119,374,ok
beans,37.0,False,True,True,False,509.25141399063625,500.967656948429,518.4741617966281,374,ok
beans,37.0,False,True,True,True,524.6617427170233,517.0374244438424,532.8386967891194,374,ok
beans,37.0,True,False,False,False,437.93224451184636,428.926767505571,446.7603363927718,374,ok
beans,37.0,True,False,False,True,441.3024141997376,432.38789369459306,449.7299306859607,374,ok
beans,37.0,True,False,True,False,475.62095329563203,469.0970691020115,483.6115250670275,374,ok
beans,37.0,True,False,True,True,479.63555532064896,473.14005156165643,487.8980322858769,374,ok
beans,37.0,True,True,False,False,590.0166949300523,579.6280109672869,600.2229055618258,374,ok
beans,37.0,True,True,False,True,594.7284241049379,584.4142006360206,604.1052647394337,374,ok
beans,37.0,True,True,True,False,648.1061668411055,639.5407977191102,658.2197598659209,374,ok
beans,37.0,True,True,True,True,653.6074330217159,645.5973461526759,662.8527373374475,374,ok
beans,41.0,False,False,False,False,474.18911227009573,466.1750211324195,481.98962042973915,658,ok
beans,41.0,False,False,False,True,476.04412100885554,468.24801623122295,483.88644816197314,658,ok
beans,41.0,False,False,True,False,580.424228515497,571.6074843892758,589.6057499532144,658,ok
beans,41.0,False,False,True,True,583.716990012616,575.1632088083755,593.3096001875351,658,ok
beans,41.0,False,True,False,False,506.0168923819167,498.11795752504213,513.3964050471643,658,ok
beans,41.0,False,True,False,True,507.97696559283105,500.32977139693827,515.3915230844473,658,ok
beans,41.0,False,True,True,False,623.3583013128533,613.5158702173462,631.6418077098983,658,ok
beans,41.0,False,True,True,True,626.8063092527469,617.2966400732695,635.2152827766686,658,ok
beans,41.0,True,False,False,False,503.56451648493385,495.0000485643099,512.1700152614353,658,ok
beans,41.0,True,False,False,True,503.31531607948614,494.8612652270064,511.87474085357314,658,ok
beans,41.0,True,False,True,False,615.8230988354516,604.8024492685429,625.4499521119247,658,ok
beans,41.0,True,False,True,True,616.7677378468461,606.361144525402,626.7242843535988,658,ok
beans,41.0,True,True,False,False,599.0555621084949,590.6031408411915,608.0968302797668,658,ok
beans,41.0,True,True,False,True,598.8904210861563,590.56109046003,608.1021341744895,658,ok
beans,41.0,True,True,True,False,737.490868651337,725.5569725497371,746.5619574945082,658,ok
beans,41.0,True,True,True,True,738.7881380039172,727.6231187317701,748.2396067425499,658,ok
beans,42.0,False,False,False,False,512.4149472256894,504.8524116795728,519.9449899070786,808,ok
beans,42.0,False,False,False,True,519.1885975200415,511.4948432660884,526.9059440322405,808,ok
beans,42.0,False,False,True,False,642.2199605350202,631.661675442003,652.0565504690998,808,ok
beans,42.0,False,False,True,True,653.0398946253257,642.0885031667377,662.5597667055534,808,ok
beans,42.0,False,True,False,False,544.0524739347878,536.6649739206565,551.6488975771787,808,ok
beans,42.0,False,True,False,True,551.1066876591435,543.4313933047339,558.6821827052411,808,ok
beans,42.0,False,True,True,False,688.4605236394424,678.1820316006507,697.9213768036177,808,ok
beans,42.0,False,True,True,True,699.7786477708956,689.7883796590841,709.0823033123545,808,ok
beans,42.0,True,False,False,False,546.9687975761577,538.1759988429558,555.1900949384741,808,ok
beans,42.0,True,False,False,True,547.8274355035853,539.0398933753586,555.953308079742,808,ok
beans,42.0,True,False,True,False,685.5908350520613,674.9716846100002,696.0589019921049,808,ok
beans,42.0,True,False,True,True,689.1429762021468,678.1669821438851,699.4371689830894,808,ok
beans,42.0,True,True,False,False,670.9558561997283,662.2613187717096,678.9035448837525,808,ok
beans,42.0,True,True,False,True,672.0050364156147,663.4549132877582,679.9478656075689,808,ok
beans,42.0,True,True,True,False,849.724888804516,838.4178984185831,860.2594290106414,808,ok
beans,42.0,True,True,True,True,853.9931872929202,842.7886416283329,864.1149642091457,808,ok
beans,43.0,False,False,False,False,833.6026872638037,825.4636799666403,841.6809256850299,1034,ok
beans,43.0,False,False,False,True,861.5577691786665,853.4363986400783,868.9605329029426,1034,ok
beans,43.0,False,False,True,False,846.8847614757555,838.6685111373439,854.4510252335245,1034,ok
beans,43.0,False,False,True,True,885.6442907817528,878.6091900744921,893.0214879598042,1034,ok
beans,43.0,False,True,False,False,860.2795071048522,850.8490647614586,869.5387254304353,1034,ok
beans,43.0,False,True,False,True,876.9327687128742,867.9801750974516,885.1050099467146,1034,ok
beans,43.0,False,True,True,False,882.0192788731607,873.3207640130443,890.5255851995156,1034,ok
beans,43.0,False,True,True,True,909.9283294969036,902.0448446196078,917.3666546589928,1034,ok
beans,43.0,True,False,False,False,884.3690699050053,875.9942764373282,892.8193539445849,1034,ok
beans,43.0,True,False,False,True,909.5428107223215,901.7945338099992,916.9025008776478,1034,ok
beans,43.0,True,False,True,False,893.8510924712551,884.8424390082282,901.4768861596675,1034,ok
beans,43.0,True,False,True,True,929.9987520621975,922.6657917710883,936.4996393722744,1034,ok
beans,43.0,True,True,False,False,937.1881495246226,928.8188183168946,945.8913831072936,1034,ok
