crop,district_code,feature,mean_abs_shap,direction,n_plots,reliability
maize,56.0,mechanized,0.0074808636947550885,positive,327,ok
maize,56.0,irrigated,0.018492224753625858,negative,327,ok
maize,56.0,erosion_degree,0.03311718774804508,positive,327,ok
maize,56.0,plot_area_ha,0.08717275684612144,negative,327,ok
maize,56.0,sowing_month,0.0,positive,327,ok
maize,56.0,soil_ph,0.14156201516296543,positive,327,ok
maize,56.0,soil_nitrogen,0.053245813624957374,negative,327,ok
maize,56.0,soil_carbon,0.03646362941282173,positive,327,ok
maize,56.0,soil_texture_class,0.010155808988224765,positive,327,ok
maize,56.0,rainfall_mm,0.10682011624193483,positive,327,ok
maize,57.0,improved_seed,0.10428557156900913,positive,130,ok
maize,57.0,organic_fert,0.07586051437373739,negative,130,ok
maize,57.0,inorganic_fert,0.2031561945077422,negative,130,ok
maize,57.0,pesticide,0.16869986381154786,negative,130,ok
maize,57.0,anti_erosion,0.01426323726299781,negative,130,ok
maize,57.0,land_consolidation,0.025893055771237673,negative,130,ok
maize,57.0,mechanized,0.010306991612764596,positive,130,ok
maize,57.0,irrigated,0.0337997343620856,negative,130,ok
maize,57.0,erosion_degree,0.03468948070228427,negative,130,ok
maize,57.0,plot_area_ha,0.17867352870372213,negative,130,ok
maize,57.0,sowing_month,0.0,positive,130,ok
maize,57.0,soil_ph,0.11735421727258646,negative,130,ok
maize,57.0,soil_nitrogen,0.17960677219156945,negative,130,ok
maize,57.0,soil_carbon,0.03170250147542355,positive,130,ok
maize,57.0,soil_texture_class,0.06918045170789774,negative,130,ok
maize,57.0,rainfall_mm,0.2440956947515478,negative,130,ok
beans,11.0,improved_seed,0.015169661180144515,positive,123,ok
beans,11.0,organic_fert,0.045133702039114744,negative,123,ok
beans,11.0,inorganic_fert,0.04063904002290094,negative,123,ok
beans,11.0,pesticide,0.011515687920039736,negative,123,ok
beans,11.0,anti_erosion,0.05016068314215885,negative,123,ok
beans,11.0,land_consolidation,0.035297869833039064,positive,123,ok
beans,11.0,mechanized,0.006291581463176701,positive,123,ok
beans,11.0,irrigated,0.012507103439274426,negative,123,ok
beans,11.0,erosion_degree,0.008961331029195696,positive,123,ok
beans,11.0,plot_area_ha,0.0882312580646145,negative,123,ok
beans,11.0,sowing_month,0.0,positive,123,ok
beans,11.0,soil_ph,0.03090647019521791,positive,123,ok
beans,11.0,soil_nitrogen,0.3065193953669785,negative,123,ok
beans,11.0,soil_carbon,0.01024832890827949,positive,123,ok
beans,11.0,soil_texture_class,0.012141094381147964,positive,123,ok
beans,11.0,rainfall_mm,0.05327296805516229,positive,123,ok
beans,12.0,improved_seed,0.017172512224003813,positive,183,ok
beans,12.0,organic_fert,0.03959042590684424,negative,183,ok
beans,12.0,inorganic_fert,0.04451770824508946,negative,183,ok
beans,12.0,pesticide,0.014573866018499276,negative,183,ok
beans,12.0,anti_erosion,0.02964739642506235,negative,183,ok
beans,12.0,land_consolidation,0.026039857910447592,positive,183,ok
beans,12.0,mechanized,0.002164201898780905,negative,183,ok
beans,12.0,irrigated,0.008667695232518126,positive,183,ok
beans,12.0,erosion_degree,0.013490449604240819,positive,183,ok
beans,12.0,plot_area_ha,0.09027625332802877,positive,183,ok
beans,12.0,sowing_month,0.0,positive,183,ok
beans,12.0,soil_ph,0.042229544705225816,positive,183,ok
beans,12.0,soil_nitrogen,0.13593592253713319,negative,183,ok
beans,12.0,soil_carbon,0.009079930710511207,negative,183,ok
beans,12.0,soil_texture_class,0.009658951871424171,positive,183,ok
beans,12.0,rainfall_mm,0.09094642968896618,positive,183,ok
beans,13.0,improved_seed,0.005695853062776729,negative,103,ok
beans,13.0,organic_fert,0.030667456182151154,negative,103,ok
beans,13.0,inorganic_fert,0.05792274401355925,negative,103,ok
beans,13.0,pesticide,0.011581380694826109,negative,103,ok
beans,13.0,anti_erosion,0.04106631784741939,negative,103,ok
beans,13.0,land_consolidation,0.04020478911461608,negative,103,ok
beans,13.0,mechanized,0.0017308759178713987,negative,103,ok
beans,13.0,irrigated,0.01590138956319797,negative,103,ok
beans,13.0,erosion_degree,0.007729776133570355,positive,103,ok
beans,13.0,plot_area_ha,0.09506473336670417,negative,103,ok
beans,13.0,sowing_month,0.0,positive,103,ok
beans,13.0,soil_ph,0.0670748551610767,positive,103,ok
beans,13.0,soil_nitrogen,0.2622355443232802,negative,103,ok
beans,13.0,soil_carbon,0.018258641038661445,positive,103,ok
beans,13.0,soil_texture_class,0.00792438664022228,positive,103,ok
beans,13.0,rainfall_mm,0.060732445232017734,positive,103,ok
beans,21.0,improved_seed,0.009603440758377659,positive,434,ok
beans,21.0,organic_fert,0.04605245727605597,negative,434,ok
beans,21.0,inorganic_fert,0.03683079696746569,negative,434,ok
beans,21.0,pesticide,0.011099084938527378,negative,434,ok
beans,21.0,anti_erosion,0.025491258616406446,negative,434,ok
beans,21.0,land_consolidation,0.03069196786945001,negative,434,ok
beans,21.0,mechanized,0.004388938319150257,positive,434,ok
beans,21.0,irrigated,0.007987635110506987,negative,434,ok
beans,21.0,erosion_degree,0.015904056881947248,negative,434,ok
beans,21.0,plot_area_ha,0.08553457734592962,positive,434,ok
beans,21.0,sowing_month,0.0,positive,434,ok
beans,21.0,soil_ph,0.030356099950458536,positive,434,ok
beans,21.0,soil_nitrogen,0.3247280058050645,negative,434,ok
beans,21.0,soil_carbon,0.009926791924796589,positive,434,ok
beans,21.0,soil_texture_class,0.009979445178353393,negative,434,ok
beans,21.0,rainfall_mm,0.07701192646506405,negative,434,ok
beans,22.0,improved_seed,0.011213002444475123,positive,347,ok
beans,22.0,organic_fert,0.045639550926147625,negative,347,ok
beans,22.0,inorganic_fert,0.04694951009379676,negative,347,ok
beans,22.0,pesticide,0.011315251915558272,negative,347,ok
beans,22.0,anti_erosion,0.03490674960801703,negative,347,ok
beans,22.0,land_consolidation,0.025361742427732186,positive,347,ok
beans,22.0,mechanized,0.0036816679216397645,positive,347,ok
beans,22.0,irrigated,0.010448782708755322,negative,347,ok
beans,22.0,erosion_degree,0.008263520283841643,positive,347,ok
beans,22.0,plot_area_ha,0.10665924003830302,positive,347,ok
beans,22.0,sowing_month,0.0,positive,347,ok
beans,22.0,soil_ph,0.03900776806269104,positive,347,ok
beans,22.0,soil_nitrogen,0.30920237769675973,negative,347,ok
beans,22.0,soil_carbon,0.007639554255835617,negative,347,ok
beans,22.0,soil_texture_class,0.010548904640151215,positive,347,ok
beans,22.0,rainfall_mm,0.09563036430575168,negative,347,ok
beans,23.0,improved_seed,0.016812180720235794,positive,442,ok
beans,23.0,organic_fert,0.02810651258563079,positive,442,ok
beans,23.0,inorganic_fert,0.07750780677961432,positive,442,ok
beans,23.0,pesticide,0.0233707942925575,negative,442,ok
beans,23.0,anti_erosion,0.017470534699004798,positive,442,ok
beans,23.0,land_consolidation,0.004961928545499384,negative,442,ok
beans,23.0,mechanized,0.003025361062053074,positive,442,ok
beans,23.0,irrigated,0.02548084140248459,negative,442,ok
beans,23.0,erosion_degree,0.01201685200419064,positive,442,ok
beans,23.0,plot_area_ha,0.10082087832045132,positive,442,ok
beans,23.0,sowing_month,0.0,positive,442,ok
beans,23.0,soil_ph,0.19062571314066326,negative,442,ok
beans,23.0,soil_nitrogen,0.07058473047012878,positive,442,ok
beans,23.0,soil_carbon,0.005976287882955458,negative,442,ok
beans,23.0,soil_texture_class,0.003108139620786152,positive,442,ok
beans,23.0,rainfall_mm,0.05066691937288321,negative,442,ok
beans,24.0,improved_seed,0.014752119569066286,positive,413,ok
beans,24.0,organic_fert,0.04212317391678091,negative,413,ok
beans,24.0,inorganic_fert,0.03299343540711776,negative,413,ok
beans,24.0,pesticide,0.010733699670949153,negative,413,ok
beans,24.0,anti_erosion,0.021731701699097182,negative,413,ok
beans,24.0,land_consolidation,0.015575112347660718,positive,413,ok
beans,24.0,mechanized,0.004325802853722154,positive,413,ok
beans,24.0,irrigated,0.008828647933682642,negative,413,ok
beans,24.0,erosion_degree,0.012917690032180122,negative,413,ok
beans,24.0,plot_area_ha,0.09343892443153652,positive,413,ok
beans,24.0,sowing_month,0.0,positive,413,ok
beans,24.0,soil_ph,0.040654530567399455,positive,413,ok
beans,24.0,soil_nitrogen,0.3166814074887148,negative,413,ok
beans,24.0,soil_carbon,0.009808256986826275,negative,413,ok
beans,24.0,soil_texture_class,0.037180016443087355,negative,413,ok
beans,24.0,rainfall_mm,0.06176735008369115,negative,413,ok
beans,25.0,improved_seed,0.026470024628773008,positive,555,ok
beans,25.0,organic_fert,0.027552439716467238,positive,555,ok
beans,25.0,inorganic_fert,0.0742521806162302,positive,555,ok
beans,25.0,pesticide,0.03518666284170686,positive,555,ok
beans,25.0,anti_erosion,0.010912504962222524,positive,555,ok
beans,25.0,land_consolidation,0.0033611813525353113,positive,555,ok
beans,25.0,mechanized,0.0031163972845565952,negative,555,ok
beans,25.0,irrigated,0.01580773407120156,positive,555,ok
beans,25.0,erosion_degree,0.017988278753352755,positive,555,ok
beans,25.0,plot_area_ha,0.09897902956697005,positive,555,ok
beans,25.0,sowing_month,0.0,positive,555,ok
beans,25.0,soil_ph,0.27591064721932035,negative,555,ok
beans,25.0,soil_nitrogen,0.03159025470545309,positive,555,ok
beans,25.0,soil_carbon,0.005984410782569111,negative,555,ok
beans,25.0,soil_texture_class,0.003244576299075877,positive,555,ok
beans,25.0,rainfall_mm,0.05420903547177011,negative,555,ok
beans,26.0,improved_seed,0.011188862563604162,positive,527,ok
beans,26.0,organic_fert,0.040857058507190715,negative,527,ok
beans,26.0,inorganic_fert,0.04084425747512403,negative,527,ok
beans,26.0,pesticide,0.012950579917138584,negative,527,ok
beans,26.0,anti_erosion,0.02400758002198674,positive,527,ok
beans,26.0,land_consolidation,0.040498478238556415,negative,527,ok
beans,26.0,mechanized,0.0022674337906412978,positive,527,ok
beans,26.0,irrigated,0.011308080498323238,negative,527,ok
beans,26.0,erosion_degree,0.007912033452409,negative,527,ok
beans,26.0,plot_area_ha,0.08530800179535382,negative,527,ok
beans,26.0,sowing_month,0.0,positive,527,ok
beans,26.0,soil_ph,0.037186713344575816,positive,527,ok
beans,26.0,soil_nitrogen,0.33836158127043564,negative,527,ok
beans,26.0,soil_carbon,0.017084685636170962,positive,527,ok
beans,26.0,soil_texture_class,0.010185000628790632,positive,527,ok
beans,26.0,rainfall_mm,0.0863688130164113,positive,527,ok
beans,27.0,improved_seed,0.011410402872455663,positive,189,ok
beans,27.0,organic_fert,0.04174106799716102,positive,189,ok
beans,27.0,inorganic_fert,0.05643867417417631,negative,189,ok
beans,27.0,pesticide,0.03425115912811914,positive,189,ok
beans,27.0,anti_erosion,0.016191582531588145,positive,189,ok
beans,27.0,land_consolidation,0.021170123112476534,negative,189,ok
beans,27.0,mechanized,0.00250515425399975,positive,189,ok
beans,27.0,irrigated,0.010840916991844023,negative,189,ok
beans,27.0,erosion_degree,0.01496556526128624,negative,189,ok
beans,27.0,plot_area_ha,0.09038591934985866,positive,189,ok
beans,27.0,sowing_month,0.0,positive,189,ok
beans,27.0,soil_ph,0.08594349309572596,negative,189,ok
beans,27.0,soil_nitrogen,0.04415559585533708,negative,189,ok
beans,27.0,soil_carbon,0.007184726436417102,negative,189,ok
beans,27.0,soil_texture_class,0.007360161264365991,positive,189,ok
beans,27.0,rainfall_mm,0.09046374973774213,negative,189,ok
beans,28.0,improved_seed,0.004701957748838618,positive,310,ok
beans,28.0,organic_fert,0.04052501902007178,negative,310,ok
beans,28.0,inorganic_fert,0.04349569646099036,negative,310,ok
beans,28.0,pesticide,0.014564210026854593,negative,310,ok
beans,28.0,anti_erosion,0.027537464701923708,positive,310,ok
beans,28.0,land_consolidation,0.032437254588444424,negative,310,ok
beans,28.0,mechanized,0.0011980413270597549,negative,310,ok
beans,28.0,irrigated,0.01057316232801484,negative,310,ok
beans,28.0,erosion_degree,0.012704907971976815,positive,310,ok
beans,28.0,plot_area_ha,0.08153537774498319,negative,310,ok
beans,28.0,sowing_month,0.0,positive,310,ok
beans,28.0,soil_ph,0.019300005274359502,positive,310,ok
beans,28.0,soil_nitrogen,0.3592149129846369,negative,310,ok
beans,28.0,soil_carbon,0.007842348883603328,negative,310,ok
beans,28.0,soil_texture_class,0.012928399665588002,negative,310,ok
beans,28.0,rainfall_mm,0.07202765278216496,negative,310,ok
beans,31.0,improved_seed,0.009531114300282448,negative,342,ok
beans,31.0,organic_fert,0.03719080506574817,positive,342,ok
beans,31.0,inorganic_fert,0.050609711849755754,positive,342,ok
beans,31.0,pesticide,0.029560996159440123,negative,342,ok
beans,31.0,anti_erosion,0.021332712240209745,positive,342,ok
beans,31.0,land_consolidation,0.020191983985274827,negative,342,ok
beans,31.0,mechanized,0.0018322491624583933,negative,342,ok
beans,31.0,irrigated,0.020478418762727584,negative,342,ok
beans,31.0,erosion_degree,0.016156488932918146,negative,342,ok
beans,31.0,plot_area_ha,0.08771302334371416,positive,342,ok
beans,31.0,sowing_month,0.0,positive,342,ok
beans,31.0,soil_ph,0.07336521816880835,negative,342,ok
beans,31.0,soil_nitrogen,0.11914744804567916,positive,342,ok
beans,31.0,soil_carbon,0.008030370681229172,negative,342,ok
beans,31.0,soil_texture_class,0.004162506305978443,positive,342,ok
beans,31.0,rainfall_mm,0.06041503190781076,positive,342,ok
beans,32.0,improved_seed,0.012398109000387734,negative,254,ok
beans,32.0,organic_fert,0.03315992638147351,positive,254,ok
beans,32.0,inorganic_fert,0.0706080798644859,positive,254,ok
beans,32.0,pesticide,0.025432304410123917,negative,254,ok
beans,32.0,anti_erosion,0.011683758818857555,positive,254,ok
beans,32.0,land_consolidation,0.01578215698248106,positive,254,ok
beans,32.0,mechanized,0.002943463577654873,positive,254,ok
beans,32.0,irrigated,0.02229709055288367,positive,254,ok
beans,32.0,erosion_degree,0.013162868785140548,negative,254,ok
beans,32.0,plot_area_ha,0.09762842599642996,positive,254,ok
beans,32.0,sowing_month,0.0,positive,254,ok
beans,32.0,soil_ph,0.1445895847984919,negative,254,ok
beans,32.0,soil_nitrogen,0.13343522391628482,positive,254,ok
beans,32.0,soil_carbon,0.004986467149970585,negative,254,ok
beans,32.0,soil_texture_class,0.003766038344448652,positive,254,ok
beans,32.0,rainfall_mm,0.07486302995128888,negative,254,ok
beans,33.0,improved_seed,0.011109487401398012,negative,869,ok
beans,33.0,organic_fert,0.061503791139515165,negative,869,ok
beans,33.0,inorganic_fert,0.028131007891820617,negative,869,ok
beans,33.0,pesticide,0.017440287661468688,positive,869,ok
beans,33.0,anti_erosion,0.03043650678849811,positive,869,ok
beans,33.0,land_consolidation,0.01034514675207285,positive,869,ok
beans,33.0,mechanized,0.0029222487656062807,positive,869,ok
beans,33.0,irrigated,0.009292450928691477,positive,869,ok
beans,33.0,erosion_degree,0.015123314868255664,positive,869,ok
beans,33.0,plot_area_ha,0.05992960643513461,negative,869,ok
beans,33.0,sowing_month,0.0,positive,869,ok
beans,33.0,soil_ph,0.04432286155659746,negative,869,ok
beans,33.0,soil_nitrogen,0.09380467336869493,positive,869,ok
beans,33.0,soil_carbon,0.002831736215087547,positive,869,ok
beans,33.0,soil_texture_class,0.0042754334531248245,positive,869,ok
beans,33.0,rainfall_mm,0.0641586456661226,negative,869,ok
beans,34.0,improved_seed,0.013497828419880833,positive,576,ok
beans,34.0,organic_fert,0.051782555398029416,negative,576,ok
beans,34.0,inorganic_fert,0.0666111746935821,negative,576,ok
beans,34.0,pesticide,0.04865638108219189,positive,576,ok
beans,34.0,anti_erosion,0.01806447317709747,positive,576,ok
beans,34.0,land_consolidation,0.017416913220522176,positive,576,ok
beans,34.0,mechanized,0.003016441648967093,positive,576,ok
beans,34.0,irrigated,0.014231794543019292,positive,576,ok
beans,34.0,erosion_degree,0.014490694308296729,negative,576,ok
beans,34.0,plot_area_ha,0.07135240663778736,positive,576,ok
beans,34.0,sowing_month,0.0,positive,576,ok
beans,34.0,soil_ph,0.09494587416680184,positive,576,ok
beans,34.0,soil_nitrogen,0.12238679750638158,positive,576,ok
beans,34.0,soil_carbon,0.005927429892870653,negative,576,ok
beans,34.0,soil_texture_class,0.003665634659408393,positive,576,ok
beans,34.0,rainfall_mm,0.0860805690053452,negative,576,ok
beans,35.0,improved_seed,0.012169728844322457,negative,589,ok
beans,35.0,organic_fert,0.03426548581677183,positive,589,ok
beans,35.0,inorganic_fert,0.07186594259868039,positive,589,ok
beans,35.0,pesticide,0.036082040465752814,negative,589,ok
beans,35.0,anti_erosion,0.01314998224227834,positive,589,ok
beans,35.0,land_consolidation,0.006536107469409538,negative,589,ok
beans,35.0,mechanized,0.002963560778588447,positive,589,ok
beans,35.0,irrigated,0.02056116169629825,negative,589,ok
beans,35.0,erosion_degree,0.02024337941135428,negative,589,ok
beans,35.0,plot_area_ha,0.12352595645819718,positive,589,ok
beans,35.0,sowing_month,0.0,positive,589,ok
beans,35.0,soil_ph,0.1715207083156157,negative,589,ok
beans,35.0,soil_nitrogen,0.10475462225659546,positive,589,ok
beans,35.0,soil_carbon,0.0048305171368222995,negative,589,ok
beans,35.0,soil_texture_class,0.00319042710673884,positive,589,ok
beans,35.0,rainfall_mm,0.04067296607857735,negative,589,ok
beans,36.0,improved_seed,0.015720420621628286,positive,263,ok
beans,36.0,organic_fert,0.05114077681995352,negative,263,ok
beans,36.0,inorganic_fert,0.06719424126145992,positive,263,ok
beans,36.0,pesticide,0.025675460428353402,negative,263,ok
beans,36.0,anti_erosion,0.030711690340444783,negative,263,ok
beans,36.0,land_consolidation,0.013072021579156148,positive,263,ok
beans,36.0,mechanized,0.0032611269113065992,positive,263,ok
beans,36.0,irrigated,0.022993878931044456,negative,263,ok
beans,36.0,erosion_degree,0.013715803047030425,negative,263,ok
beans,36.0,plot_area_ha,0.08983397513675168,negative,263,ok
beans,36.0,sowing_month,0.0,positive,263,ok
beans,36.0,soil_ph,0.13125034862697332,negative,263,ok
beans,36.0,soil_nitrogen,0.05962161879250222,positive,263,ok
beans,36.0,soil_carbon,0.005684857580108936,positive,263,ok
beans,36.0,soil_texture_class,0.0034790101750102114,positive,263,ok
beans,36.0,rainfall_mm,0.08860247835238586,negative,263,ok
beans,37.0,improved_seed,0.022672692883348708,positive,374,ok
beans,37.0,organic_fert,0.021142512813728805,positive,374,ok
beans,37.0,inorganic_fert,0.07975384037945253,positive,374,ok
beans,37.0,pesticide,0.017837025661294175,negative,374,ok
beans,37.0,anti_erosion,0.01386531523261989,positive,374,ok
beans,37.0,land_consolidation,0.016154063485985238,negative,374,ok
beans,37.0,mechanized,0.00336668804105628,negative,374,ok
beans,37.0,irrigated,0.02588309040849993,negative,374,ok
beans,37.0,erosion_degree,0.00874100567634815,negative,374,ok
beans,37.0,plot_area_ha,0.10033228989622826,positive,374,ok
beans,37.0,sowing_month,0.0,positive,374,ok
beans,37.0,soil_ph,0.18800769523958588,negative,374,ok
beans,37.0,soil_nitrogen,0.038356080216676434,positive,374,ok
beans,37.0,soil_carbon,0.011377127837392144,negative,374,ok
beans,37.0,soil_texture_class,0.0031970409365968708,positive,374,ok
beans,37.0,rainfall_mm,0.05007691241411021,negative,374,ok
beans,41.0,improved_seed,0.010033575284532154,negative,658,ok
beans,41.0,organic_fert,0.0358140933264365,positive,658,ok
beans,41.0,inorganic_fert,0.04783020207379833,negative,658,ok
beans,41.0,pesticide,0.033873410741245405,negative,658,ok
beans,41.0,anti_erosion,0.0179809780552007,positive,658,ok
beans,41.0,land_consolidation,0.008382792837074035,positive,658,ok
beans,41.0,mechanized,0.002276191801924892,negative,658,ok
beans,41.0,irrigated,0.011256252829992567,negative,658,ok
beans,41.0,erosion_degree,0.01584920536709272,negative,658,ok
beans,41.0,plot_area_ha,0.11252800814150503,positive,658,ok
beans,41.0,sowing_month,0.0,positive,658,ok
beans,41.0,soil_ph,0.07858889583778038,negative,658,ok
beans,41.0,soil_nitrogen,0.1118983886918268,positive,658,ok
beans,41.0,soil_carbon,0.005071720527574071,negative,658,ok
beans,41.0,soil_texture_class,0.0038462076736785894,positive,658,ok
beans,41.0,rainfall_mm,0.09155705489408157,negative,658,ok
beans,42.0,improved_seed,0.012951285997485679,negative,808,ok
beans,42.0,organic_fert,0.028814480527599228,positive,808,ok
beans,42.0,inorganic_fert,0.060922533784297184,positive,808,ok
beans,42.0,pesticide,0.05125912452867794,positive,808,ok
beans,42.0,anti_erosion,0.014252444515592346,positive,808,ok
beans,42.0,land_consolidation,0.02476103162238789,positive,808,ok
beans,42.0,mechanized,0.0037811868040942263,negative,808,ok
beans,42.0,irrigated,0.018427905620642393,positive,808,ok
beans,42.0,erosion_degree,0.016795706830685427,negative,808,ok
beans,42.0,plot_area_ha,0.08755622979423264,positive,808,ok
beans,42.0,sowing_month,0.0,positive,808,ok
beans,42.0,soil_ph,0.06653780461922154,negative,808,ok
beans,42.0,soil_nitrogen,0.14368381766792568,positive,808,ok
beans,42.0,soil_carbon,0.011680378000819594,positive,808,ok
beans,42.0,soil_texture_class,0.004119350857960445,positive,808,ok
beans,42.0,rainfall_mm,0.07507345913239459,positive,808,ok
beans,43.0,improved_seed,0.005918821430694598,negative,1034,ok
beans,43.0,organic_fert,0.034288704951732606,negative,1034,ok
beans,43.0,inorganic_fert,0.032072245198234955,negative,1034,ok
beans,43.0,pesticide,0.04618935593346741,positive,1034,ok
beans,43.0,anti_erosion,0.03627239944540023,negative,1034,ok
beans,43.0,land_consolidation,0.02032145035258496,positive,1034,ok
beans,43.0,mechanized,0.0018873422600109108,negative,1034,ok
beans,43.0,irrigated,0.014388841826938155,positive,1034,ok
beans,43.0,erosion_degree,0.012701561030477053,positive,1034,ok
beans,43.0,plot_area_ha,0.060908978951529635,positive,1034,ok
beans,43.0,sowing_month,0.0,positive,1034,ok
beans,43.0,soil_ph,0.1864097975231459,positive,1034,ok
beans,43.0,soil_nitrogen,0.2336219235010783,positive,1034,ok
beans,43.0,soil_carbon,0.0044140078338042905,negative,1034,ok
beans,43.0,soil_texture_class,0.003632305396332065,positive,1034,ok
beans,43.0,rainfall_mm,0.04918963184911562,negative,1034,ok
beans,44.0,improved_seed,0.009464105155174074,negative,1415,ok
beans,44.0,organic_fert,0.034176839691903334,positive,1415,ok
beans,44.0,inorganic_fert,0.04709802821382693,positive,1415,ok
beans,44.0,pesticide,0.02411059363610159,negative,1415,ok
beans,44.0,anti_erosion,0.02006619642670327,positive,1415,ok
beans,44.0,land_consolidation,0.015210069618614484,positive,1415,ok
beans,44.0,mechanized,0.0023699267199429196,negative,1415,ok
beans,44.0,irrigated,0.015822144678962875,positive,1415,ok
beans,44.0,erosion_degree,0.014451060441307855,negative,1415,ok
beans,44.0,plot_area_ha,0.06543887899337883,negative,1415,ok
beans,44.0,sowing_month,0.0,positive,1415,ok
beans,44.0,soil_ph,0.17784879455748676,positive,1415,ok
beans,44.0,soil_nitrogen,0.21013007075963774,positive,1415,ok
beans,44.0,soil_carbon,0.0026376825590633405,negative,1415,ok
beans,44.0,soil_texture_class,0.004524073351205505,positive,1415,ok
beans,44.0,rainfall_mm,0.08716098141267656,negative,1415,ok
beans,45.0,improved_seed,0.01051486202972062,positive,1261,ok
beans,45.0,organic_fert,0.04862145021739056,positive,1261,ok
beans,45.0,inorganic_fert,0.05189597371036874,negative,1261,ok
beans,45.0,pesticide,0.03519680981506077,positive,1261,ok
beans,45.0,anti_erosion,0.02072725940567974,positive,1261,ok
beans,45.0,land_consolidation,0.01525639540274849,positive,1261,ok
beans,45.0,mechanized,0.002135777100225504,negative,1261,ok
beans,45.0,irrigated,0.006322520061573456,negative,1261,ok
beans,45.0,erosion_degree,0.014723713560040054,negative,1261,ok
beans,45.0,plot_area_ha,0.08190664900609203,negative,1261,ok
beans,45.0,sowing_month,0.0,positive,1261,ok
beans,45.0,soil_ph,0.07685463126798696,positive,1261,ok
beans,45.0,soil_nitrogen,0.1329916256530315,positive,1261,ok
beans,45.0,soil_carbon,0.0029908426716415367,negative,1261,ok
beans,45.0,soil_texture_class,0.004890397463974931,positive,1261,ok
beans,45.0,rainfall_mm,0.06736017851511121,negative,1261,ok
beans,51.0,improved_seed,0.014877373748117888,positive,264,ok
beans,51.0,organic_fert,0.03442333654933041,negative,264,ok
beans,51.0,inorganic_fert,0.043027912010229964,positive,264,ok
beans,51.0,pesticide,0.015927705536006937,negative,264,ok
beans,51.0,anti_erosion,0.0265925288560841,positive,264,ok
beans,51.0,land_consolidation,0.042712940781693486,negative,264,ok
beans,51.0,mechanized,0.0016967496317435464,negative,264,ok
beans,51.0,irrigated,0.009524213048341763,negative,264,ok
beans,51.0,erosion_degree,0.011085533324300257,positive,264,ok
beans,51.0,plot_area_ha,0.08412677071215967,negative,264,ok
beans,51.0,sowing_month,0.0,positive,264,ok
beans,51.0,soil_ph,0.017469902101878276,positive,264,ok
beans,51.0,soil_nitrogen,0.26219378906538104,negative,264,ok
beans,51.0,soil_carbon,0.008339593042638429,negative,264,ok
beans,51.0,soil_texture_class,0.0099381814153163,positive,264,ok
beans,51.0,rainfall_mm,0.07028400458939048,positive,264,ok
beans,52.0,improved_seed,0.010028625454253566,positive,298,ok
beans,52.0,organic_fert,0.028304006627707375,negative,298,ok
beans,52.0,inorganic_fert,0.013848818724616399,negative,298,ok
beans,52.0,pesticide,0.010003459806597286,negative,298,ok
beans,52.0,anti_erosion,0.03484821366625988,negative,298,ok
beans,52.0,land_consolidation,0.03429045257892519,positive,298,ok
beans,52.0,mechanized,0.00449442868612959,positive,298,ok
beans,52.0,irrigated,0.015214052946660943,negative,298,ok
beans,52.0,erosion_degree,0.011280955789176237,negative,298,ok
beans,52.0,plot_area_ha,0.06632207764491306,negative,298,ok
beans,52.0,sowing_month,0.0,positive,298,ok
beans,52.0,soil_ph,0.23313758657900832,positive,298,ok
beans,52.0,soil_nitrogen,0.09974161729117534,negative,298,ok
beans,52.0,soil_carbon,0.023656411406029042,positive,298,ok
beans,52.0,soil_texture_class,0.010380189378366116,positive,298,ok
beans,52.0,rainfall_mm,0.06275120781798824,positive,298,ok
beans,53.0,improved_seed,0.01637074870741268,positive,380,ok
beans,53.0,organic_fert,0.02473570123307232,negative,380,ok
beans,53.0,inorganic_fert,0.03812359006991301,negative,380,ok
beans,53.0,pesticide,0.01104241067325556,negative,380,ok
beans,53.0,anti_erosion,0.02608829862196492,positive,380,ok
beans,53.0,land_consolidation,0.029707806144661696,positive,380,ok
beans,53.0,mechanized,0.004140638588754478,positive,380,ok
beans,53.0,irrigated,0.008186820702197426,positive,380,ok
beans,53.0,erosion_degree,0.01394911929489381,positive,380,ok
beans,53.0,plot_area_ha,0.07043669644540938,negative,380,ok
beans,53.0,sowing_month,0.0,positive,380,ok
beans,53.0,soil_ph,0.07873301874352383,positive,380,ok
beans,53.0,soil_nitrogen,0.20756204685441884,negative,380,ok
beans,53.0,soil_carbon,0.022279527935918725,positive,380,ok
beans,53.0,soil_texture_class,0.010164436193197434,positive,380,ok
beans,53.0,rainfall_mm,0.07162390845454367,positive,380,ok
beans,54.0,improved_seed,0.005676370650732879,positive,188,ok
beans,54.0,organic_fert,0.032498468873505666,negative,188,ok
beans,54.0,inorganic_fert,0.05186439073569732,negative,188,ok
beans,54.0,pesticide,0.013206437383725124,negative,188,ok
beans,54.0,anti_erosion,0.03886871075477129,negative,188,ok
beans,54.0,land_consolidation,0.037271146909242873,negative,188,ok
beans,54.0,mechanized,0.0015086918522272835,negative,188,ok
beans,54.0,irrigated,0.015257995817416882,negative,188,ok
beans,54.0,erosion_degree,0.008134863517468215,positive,188,ok
beans,54.0,plot_area_ha,0.09316804526265152,negative,188,ok
beans,54.0,sowing_month,0.0,positive,188,ok
beans,54.0,soil_ph,0.083052894070848,positive,188,ok
beans,54.0,soil_nitrogen,0.26537381426659556,negative,188,ok
beans,54.0,soil_carbon,0.01956432959068191,positive,188,ok
