nisr_district_code,district_name,year,season,ndvi_mean,rainfall_mm,cropland_fraction,soil_ph,soil_nitrogen,soil_carbon,soil_texture_class
28,Kamonyi,2021,A,0.5665667390967284,712.4176211980496,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2021,A,0.5795819099746523,835.1405880391131,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2021,A,0.5594891648490818,944.7116433839192,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2021,A,0.5601543954483689,791.3006824288451,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2021,A,0.5904073643522751,956.8661301683736,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2021,A,0.5644399472316486,750.8343648310795,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2021,A,0.6110542812880535,832.9727430349892,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2021,A,0.5769062652977588,844.9123330750865,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2021,A,0.5799478224975521,881.0321773581372,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2021,A,0.5956497721578226,943.2541714391646,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2021,A,0.5264458649551139,757.9412596951335,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2021,A,0.6144142935571322,999.7579981442472,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2021,A,0.5426260748934979,791.0249630696379,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2021,B,0.556824874068122,392.9892936522946,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2021,B,0.6062099372870895,456.0561286653133,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2021,B,0.5622082230565687,456.36299633875575,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2021,B,0.6060815313252088,459.4072156914397,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2021,B,0.5989261015985463,454.2154476276002,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2021,B,0.6008890400320678,382.2481436018169,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2021,B,0.6085399662372638,452.69097627889016,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2021,B,0.5665139785862083,460.66585649413497,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2021,B,0.5105590404635458,450.6828818017139,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2021,B,0.5533208182353273,446.3222868026335,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2021,B,0.5076059618842235,385.0835265378355,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2021,B,0.5641964383859548,428.9103642773719,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2021,B,0.6016040269015684,466.82765073851294,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2021,B,0.5092904354099315,412.24460949568646,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2021,B,0.5841600579167344,488.2414096850976,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2021,B,0.6003205075725978,516.5687619718159,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2021,B,0.5631393249134187,547.8352493003913,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2021,B,0.5739787793016483,427.0751729464903,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2021,B,0.55017910148161,426.4736064148592,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2021,B,0.5475354200708459,480.3168833256693,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2021,B,0.5852547444312188,494.1163785019105,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2021,B,0.5722317611641791,512.4699762600857,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2021,B,0.5565889342465514,428.8633525363273,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2021,B,0.6245477391128776,375.2457703336483,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2021,B,0.5459297185765107,387.7810788352431,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2021,B,0.5389889417794796,394.79675779143656,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2021,B,0.6366396903933486,438.1002428473397,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2021,B,0.5778726935680185,348.9533681371672,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2021,B,0.6643979727500843,460.26509627236544,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
32,Rutsiro,2021,B,0.6063733074207546,361.1224146795987,0.2977179469119762,5.126987198545688,2.3713857030109136,23.40081931348895,4.0
57,Bugesera,2022,A,0.4988340690225135,601.537710796124,0.5049906484712653,5.660240944028635,1.3504476797930618,14.344251426445078,6.000000000000002
53,Gatsibo,2022,A,0.6062451383237594,616.0193929962793,0.2961878034151186,5.792515877397288,1.6454895905539986,17.825969028798056,4.0
54,Kayonza,2022,A,0.507309133344701,579.9074979388893,0.2439904960701275,5.824403248985585,1.5153018921358865,16.05712818359152,6.000000000000002
55,Kirehe,2022,A,0.5506421260397769,595.4004924570645,0.3118113414469399,5.7729558041531615,1.5905993807337084,16.738508494975054,5.999999999999997
56,Ngoma,2022,A,0.5651226578343139,613.4833956333601,0.3163563479353907,5.720967894251962,1.768648997668824,18.15622726706576,4.0
52,Nyagatare,2022,A,0.6084703707900364,570.95215152007,0.4331829577055246,5.856780332284723,1.4750028102971018,16.005914399109063,5.999999999999996
51,Rwamagana,2022,A,0.5689393471225561,580.2614171842931,0.4360739143353446,5.726947287854433,1.7190665737868631,18.261576428884705,4.0
12,Gasabo,2022,A,0.5237418574404058,665.5081125648804,0.2274570799475952,5.641153439908944,1.8456148639104828,19.098679059588367,4.0
13,Kicukiro,2022,A,0.4763317611058135,621.1458709331791,0.303287305309155,5.827752801019645,1.5812451358230737,16.24563775369661,5.999999999999994
11,Nyarugenge,2022,A,0.521540910846654,672.6124477879284,0.1986678180953994,5.709091606844496,1.7642841486918015,17.659446548270715,4.0
44,Burera,2022,A,0.5471162310441278,748.083085391512,0.38568392851408,5.406976250379428,2.433821090903338,24.01232431890586,4.0
42,Gakenke,2022,A,0.6117821636817835,743.316296729954,0.2579410949141075,5.171455437061975,2.069030807606118,20.39612634880352,4.0
45,Gicumbi,2022,A,0.6165198966947016,686.7397191915154,0.2883188584701546,5.265235291541486,2.2268693211628303,22.908296244558287,4.0
43,Musanze,2022,A,0.5775741717463849,829.7209523449562,0.291573854517323,5.673796014672782,2.9109730172037054,28.57159936402531,4.0
41,Rulindo,2022,A,0.5689934960775346,737.074185945456,0.3414263780650473,5.2168141545868565,2.10942676729531,21.49791709592978,4.0
22,Gisagara,2022,A,0.5935525684281157,817.8606665977474,0.5093112285926478,5.570500038065256,1.623889511658961,17.386037060474134,6.000021417046774
24,Huye,2022,A,0.573761703356593,792.777880051348,0.4833686728385489,5.40877317156454,1.7275730769707376,18.58673622026258,6.000000000000003
28,Kamonyi,2022,A,0.5643707918767773,688.2385397571402,0.4065624281019001,5.606129831947957,1.5794665788457,16.88861845444729,5.999999999999995
27,Muhanga,2022,A,0.5743173024818377,753.5644088002375,0.2641198945752117,5.235876283328395,1.872457223435159,19.161555211351214,4.0
25,Nyamagabe,2022,A,0.5700796931736878,831.5172489513395,0.2276284915773004,5.0520380540815415,2.536503122235396,27.07529462319735,4.0
21,Nyanza,2022,A,0.5714388592245756,742.4453239618354,0.5539588254004186,5.579533429974469,1.5074648191338065,16.604768862324192,5.99999999999999
23,Nyaruguru,2022,A,0.5927567126890891,890.0710432003787,0.2013509063626925,5.076067468531107,2.5837453713874696,26.66213979275073,4.0
26,Ruhango,2022,A,0.5464743314288973,705.4201157676448,0.5481876866494673,5.526687008924746,1.4713944596379582,15.828438309672316,6.000000000000011
31,Karongi,2022,A,0.6034401368583668,752.9261165018422,0.3120964988572962,5.182876484834076,2.021801567669704,20.7812169118616,4.0
35,Ngororero,2022,A,0.595791939798819,755.2520240542178,0.3269940679487115,5.089310070302513,2.1042279868909253,21.23020105916489,4.0
34,Nyabihu,2022,A,0.6138075096685879,803.7846877528632,0.3624619882966331,5.300566467810268,2.7500651979338784,27.501141507355868,4.0
37,Nyamasheke,2022,A,0.6286228741427363,830.7962363328347,0.0917079198594469,5.13117097306597,2.468193519753133,25.00748302156944,4.0
33,Rubavu,2022,A,0.5764694126844858,737.5020437723618,0.4608654722220418,5.827244668222172,2.4490913647497754,25.019653271313967,4.0
36,Rusizi,2022,A,0.6468518634762275,871.7153541974004,0.1636915238573829,5.19196360434947,2.646109207521904,25.270138645469512,4.0
