nisr_district_code,district_name,ndvi_mean,ndvi_peak,rainfall_mm,year,season,lead_months
56,Ngoma,0.6191442203952362,0.7376144285591738,397.18922201659296,2022,B,4
52,Nyagatare,0.6217976501132181,0.7531517655295946,336.73867063830454,2022,B,4
51,Rwamagana,0.623127634424787,0.741590975644247,395.9057665474165,2022,B,4
12,Gasabo,0.5632823153955081,0.6919098056881414,393.2215732071612,2022,B,4
13,Kicukiro,0.5215383758043106,0.6343388585727425,381.81240264040434,2022,B,4
11,Nyarugenge,0.5542996992660988,0.6733254406165514,396.7070454635615,2022,B,4
44,Burera,0.5376736688571895,0.7100133888143989,452.2726186516497,2022,B,4
42,Gakenke,0.5871885986943539,0.7419418756531947,443.0393765773192,2022,B,4
45,Gicumbi,0.6317437209137463,0.7514731265206107,422.22514815852486,2022,B,4
43,Musanze,0.5153368671575843,0.7320212066309817,485.0801769947807,2022,B,4
41,Rulindo,0.5930103395293819,0.7350705191295517,431.18595541530914,2022,B,4
22,Gisagara,0.6331690184341069,0.7519947625169878,469.8792743434343,2022,B,4
24,Huye,0.5895692820290025,0.7289869686878105,492.8490796658555,2022,B,4
28,Kamonyi,0.580594220465102,0.7149450773970951,393.71566020152017,2022,B,4
27,Muhanga,0.5647271967958454,0.7229975436306261,398.4421986085158,2022,B,4
25,Nyamagabe,0.5376575828575105,0.746912592931558,474.331308194081,2022,B,4
21,Nyanza,0.6023072911600296,0.72327073325785,438.6965065249459,2022,B,4
23,Nyaruguru,0.5611923252169431,0.7766252697320002,487.6547958820906,2022,B,4
26,Ruhango,0.5716711548691794,0.7103059544436381,414.0226314485674,2022,B,4
31,Karongi,0.6075708082780273,0.7532473973675723,417.6622675311939,2022,B,4
35,Ngororero,0.5743018599043295,0.7313243160996861,422.0092152756628,2022,B,4
34,Nyabihu,0.5609225126066181,0.7497420586440274,465.2396696791124,2022,B,4
37,Nyamasheke,0.6512660066745861,0.8085429432419595,499.5463120163829,2022,B,4
33,Rubavu,0.5935148710351204,0.7741597036322706,398.8985654504081,2022,B,4
36,Rusizi,0.6595783568042874,0.8262392046208883,477.0499282799488,2022,B,4
32,Rutsiro,0.5786541845092479,0.763780693900264,402.68227216720913,2022,B,4
57,Bugesera,0.5017789341661844,0.6308454420176621,327.93858369212984,2023,B,2
53,Gatsibo,0.5974846299129857,0.7452188218481758,328.740008289509,2023,B,2
54,Kayonza,0.5187349463411122,0.689173909622529,317.3243879224765,2023,B,2
55,Kirehe,0.5599859922813634,0.715878712891076,343.52578097998526,2023,B,2
56,Ngoma,0.5255316788874049,0.6814509016010886,361.68313317846224,2023,B,2
52,Nyagatare,0.6296414983369124,0.773543313549753,315.50221485149933,2023,B,2
51,Rwamagana,0.5841486015740839,0.7197229673899712,335.3612040653164,2023,B,2
12,Gasabo,0.5305687542232163,0.6596732433553308,343.44772857298267,2023,B,2
13,Kicukiro,0.4977564177743393,0.6080353719888528,314.21066351286896,2023,B,2
11,Nyarugenge,0.4818752490021523,0.6087718831276336,334.64722718666553,2023,B,2
44,Burera,0.535760608962211,0.6623181656172037,388.90327428585806,2023,B,2
42,Gakenke,0.5615986766058845,0.6933677333031936,402.4725090155191,2023,B,2
45,Gicumbi,0.5947393436842555,0.7181060277852871,400.69906964175954,2023,B,2
43,Musanze,0.5152877300039922,0.6773662196329111,445.3439359149655,2023,B,2
41,Rulindo,0.5435479771878126,0.6689519582534391,407.105416437981,2023,B,2
22,Gisagara,0.6137275094656861,0.7154234981701306,405.2737016714198,2023,B,2
24,Huye,0.5671517227540924,0.6871682102586887,393.24402010473005,2023,B,2
28,Kamonyi,0.552595291813333,0.675147075874045,347.6534655763336,2023,B,2
27,Muhanga,0.5521821883123728,0.686407037594382,404.036443507101,2023,B,2
25,Nyamagabe,0.5651447395305984,0.7215574981559851,451.0869840879024,2023,B,2
21,Nyanza,0.5703372574873303,0.6884144898821916,382.6798792756397,2023,B,2
23,Nyaruguru,0.5843501805790114,0.7477519067170789,457.2668462457514,2023,B,2
26,Ruhango,0.5647804024460249,0.6846195011471945,379.9040527556648,2023,B,2
31,Karongi,0.5973053688287427,0.7125223782942318,389.1979073862512,2023,B,2
35,Ngororero,0.549041483836098,0.6823818046537988,410.01513469471024,2023,B,2
34,Nyabihu,0.4981719244662057,0.685091454934245,436.7960475168971,2023,B,2
37,Nyamasheke,0.6251574359557233,0.7578521905889704,429.3574118362736,2023,B,2
33,Rubavu,0.5435504189824871,0.7104159957780668,354.4199888061055,2023,B,2
36,Rusizi,0.655196571506317,0.800135471785631,435.79388658890207,2023,B,2
32,Rutsiro,0.5601804044841244,0.7227611430775038,378.5898570437747,2023,B,2
57,Bugesera,0.5319004756510312,0.6746286957184271,399.2918691797709,2023,B,3
53,Gatsibo,0.6217086733829412,0.7593321648344802,422.9475339483871,2023,B,3
54,Kayonza,0.5546489621652737,0.712744852660107,383.0433527006468,2023,B,3
55,Kirehe,0.5949464771222402,0.735293233129703,410.0463528475778,2023,B,3
56,Ngoma,0.5684311940965773,0.7187424626653656,432.36464996388014,2023,B,3
52,Nyagatare,0.6421179648503945,0.7807464248117955,423.29404230723554,2023,B,3
51,Rwamagana,0.6079369956777784,0.7355899797106816,413.4352182695859,2023,B,3
12,Gasabo,0.545647341376848,0.6869902329484227,439.70635672370025,2023,B,3
13,Kicukiro,0.4997534169378098,0.6251438596670422,395.0539786200537,2023,B,3
11,Nyarugenge,0.5041213894458029,0.6483442417275194,430.6923320071742,2023,B,3
44,Burera,0.5559022805848318,0.723898647220006,602.9069965277122,2023,B,3
42,Gakenke,0.5908178193642655,0.7627896902976586,617.8744310163936,2023,B,3
45,Gicumbi,0.6137880052978949,0.771717699339452,565.3741767033533,2023,B,3
43,Musanze,0.5271553887528356,0.7336636201699808,712.3476826817127,2023,B,3
41,Rulindo,0.5612914006174187,0.7389911916129404,582.0753729523042,2023,B,3
22,Gisagara,0.6276410822925825,0.7309208580005924,495.6854348686815,2023,B,3
24,Huye,0.5907664345718514,0.7278321059355256,506.6371296854815,2023,B,3
28,Kamonyi,0.5599551854457195,0.7056518038917026,467.8423251910743,2023,B,3
27,Muhanga,0.5536436785159393,0.719890527329572,578.4125318804753,2023,B,3
25,Nyamagabe,0.5903196556480773,0.7637972157011662,664.3113703440467,2023,B,3
21,Nyanza,0.5885032489733417,0.7166136402674385,501.77687168112783,2023,B,3
23,Nyaruguru,0.5943862425735901,0.7841576497909796,613.2259514166705,2023,B,3
26,Ruhango,0.5677324510033501,0.7072330945321277,503.2490357779261,2023,B,3
31,Karongi,0.619409838649013,0.7429020021766441,587.37115147303,2023,B,3
35,Ngororero,0.5504883156838093,0.7238561999630679,624.6234119733176,2023,B,3
34,Nyabihu,0.5195420724023784,0.7455259326217601,705.7965474088287,2023,B,3
37,Nyamasheke,0.6582907450890788,0.803465466365132,650.498111849192,2023,B,3
33,Rubavu,0.5842260040200689,0.7594990359294957,570.4518081401898,2023,B,3
36,Rusizi,0.685728957100669,0.8331731477304185,636.7779117662366,2023,B,3
32,Rutsiro,0.5917292679428638,0.7689950326407619,575.314030914954,2023,B,3
57,Bugesera,0.52888054033082,0.6776999220386578,400.757871151771,2023,B,4
53,Gatsibo,0.6099425802583012,0.759690219878221,430.8183201518009,2023,B,4
54,Kayonza,0.5452083730811945,0.713844296521466,387.2863241320048,2023,B,4
55,Kirehe,0.5861486150446019,0.7359706967366444,412.8622926660996,2023,B,4
56,Ngoma,0.5722828782512938,0.7207087288321273,433.04105133675415,2023,B,4
52,Nyagatare,0.6164792247364829,0.7810159937665869,429.11191046197393,2023,B,4
51,Rwamagana,0.6061430321212892,0.7371899180785673,415.641911017952,2023,B,4
12,Gasabo,0.5430473674797002,0.6897763933418016,443.5405577349644,2023,B,4
13,Kicukiro,0.4891004579825491,0.6259396358171508,398.69654205146907,2023,B,4
11,Nyarugenge,0.509143011247633,0.6514016524730081,432.5010037170069,2023,B,4
44,Burera,0.550790638858875,0.7287927824074856,618.6810051404173,2023,B,4
42,Gakenke,0.6005382562066984,0.7674471858877552,626.8681248226324,2023,B,4
45,Gicumbi,0.6157719134502313,0.7751837064385722,569.7709094597406,2023,B,4
43,Musanze,0.5340982582435809,0.7526442934632015,739.5230099072771,2023,B,4
41,Rulindo,0.5704068021764599,0.7435874799782095,585.1346730730368,2023,B,4
22,Gisagara,0.6141155164468641,0.7310086511348289,498.8943243661447,2023,B,4
24,Huye,0.5899125269422557,0.7284152321562053,508.74900249284616,2023,B,4
28,Kamonyi,0.5624768863910994,0.7089897493606309,468.4684464000957,2023,B,4
27,Muhanga,0.566248359825484,0.7260916249515672,582.9933610789935,2023,B,4
25,Nyamagabe,0.600626705903683,0.7688976559895887,670.6538340318918,2023,B,4
21,Nyanza,0.5831111217523554,0.7177612516367637,505.76579210053615,2023,B,4
23,Nyaruguru,0.6110906203246748,0.7899047142245544,617.4428105203144,2023,B,4
26,Ruhango,0.5647962839466709,0.7082045573476852,506.56416650990974,2023,B,4
31,Karongi,0.622340418930477,0.7481384603841562,597.8293982649996,2023,B,4
35,Ngororero,0.5583764714786098,0.7345578559310736,637.0081251306726,2023,B,4
34,Nyabihu,0.5307298249128294,0.7574717781273919,727.3058197876088,2023,B,4
37,Nyamasheke,0.6701148501754227,0.8108061745142318,663.675326840438,2023,B,4
33,Rubavu,0.5727514660530364,0.7655426684432689,599.086888582107,2023,B,4
36,Rusizi,0.6891872205549238,0.8390547326390326,651.4115688194123,2023,B,4
32,Rutsiro,0.5894194389366006,0.7771323614504412,598.3691341392259,2023,B,4
57,Bugesera,0.5490150353230938,0.686845986768771,269.9474460079265,2024,B,2
53,Gatsibo,0.5964941769752334,0.7544454087977143,257.7604085579883,2024,B,2
54,Kayonza,0.5205764208520447,0.691899490236676,255.91948984575728,2024,B,2
55,Kirehe,0.5994224944070422,0.7418019687750687,312.1172033915115,2024,B,2
56,Ngoma,0.5857127712951631,0.726112284468872,285.8260143648429,2024,B,2
52,Nyagatare,0.589697392048274,0.7499784393225745,231.77200239093008,2024,B,2
51,Rwamagana,0.5757107481713897,0.7268560108452599,271.9602852982014,2024,B,2
12,Gasabo,0.5151083254424339,0.690661420906525,275.4414018305566,2024,B,2
13,Kicukiro,0.4908135620540732,0.6287216703386486,271.1129473860181,2024,B,2
11,Nyarugenge,0.5331972788640168,0.6732711047142599,290.64297631912694,2024,B,2
44,Burera,0.5445048897513414,0.7212663833398403,283.7670330334567,2024,B,2
42,Gakenke,0.6206741452098659,0.7632934532647146,316.3145073349231,2024,B,2
45,Gicumbi,0.5678566941208961,0.7763475585030715,284.54795203922134,2024,B,2
43,Musanze,0.5841381058526242,0.7437176619885549,324.1817199017703,2024,B,2
41,Rulindo,0.5784449069689133,0.7614349536935763,303.2825876710919,2024,B,2
22,Gisagara,0.6308662353805959,0.7480970122638416,352.8213794420308,2024,B,2
24,Huye,0.6205033636342332,0.7489763565920645,357.0958959988249,2024,B,2
28,Kamonyi,0.5241395859647103,0.6941485641847344,290.649666935533,2024,B,2
27,Muhanga,0.5661729691773467,0.7293728522521632,315.90998243053843,2024,B,2
25,Nyamagabe,0.6217081848042246,0.7785875374325475,365.6215032413222,2024,B,2
21,Nyanza,0.5812513753669947,0.7241548597638411,316.216295937116,2024,B,2
23,Nyaruguru,0.6531526815050569,0.786110368758805,419.67902262713295,2024,B,2
26,Ruhango,0.5428596183194088,0.6983340266426223,305.8171673152117,2024,B,2
31,Karongi,0.6610813787989527,0.782484909846894,300.63462511151056,2024,B,2
35,Ngororero,0.6122662129918837,0.7457527050945033,328.15868970328154,2024,B,2
34,Nyabihu,0.5871116705771754,0.7520941484816803,330.9417662106836,2024,B,2
37,Nyamasheke,0.6442725437681432,0.8166958491755328,331.85461187225,2024,B,2
33,Rubavu,0.6101812633370514,0.7567991075387838,277.5782558882439,2024,B,2
36,Rusizi,0.6720333605473816,0.8356927535315932,343.3436818393182,2024,B,2
32,Rutsiro,0.6305922436578005,0.7862835516859312,302.07474243186675,2024,B,2
57,Bugesera,0.5684463836714564,0.7027630709882762,315.9745400984908,2024,B,3
53,Gatsibo,0.6152935842995526,0.7613467449717454,310.6123425880044,2024,B,3
54,Kayonza,0.5460917738805299,0.7065474013129373,307.52938177218294,2024,B,3
55,Kirehe,0.6154721745927652,0.7502881553234956,358.10070512868947,2024,B,3
56,Ngoma,0.6090724710565871,0.7435236195669293,335.400650839156,2024,B,3
52,Nyagatare,0.6080123804626997,0.7577870828879376,281.4128545531823,2024,B,3
51,Rwamagana,0.6067033116121183,0.7404614612524717,329.12241899970985,2024,B,3
12,Gasabo,0.5511270247934016,0.7029015256053789,335.63510852537803,2024,B,3
13,Kicukiro,0.5008280217741272,0.6377491438201263,319.9598427636571,2024,B,3
11,Nyarugenge,0.5524570024708618,0.6820436082550089,343.03162599233406,2024,B,3
44,Burera,0.5730578512408422,0.7526617494828127,360.252322320994,2024,B,3
42,Gakenke,0.6408735766682538,0.7803684775952119,397.63333756058574,2024,B,3
45,Gicumbi,0.621955352267249,0.8002001433633832,357.54535109192864,2024,B,3
43,Musanze,0.5814370819928175,0.7729785265431454,431.56807699958176,2024,B,3
41,Rulindo,0.6126958390964361,0.7791984862367612,385.0710800718374,2024,B,3
22,Gisagara,0.6313904866504595,0.7514859030352016,430.7223045426806,2024,B,3
24,Huye,0.6268536493629107,0.7532140205806663,455.9070976671711,2024,B,3
28,Kamonyi,0.5594741987733259,0.7078849282636321,346.46717743081194,2024,B,3
27,Muhanga,0.5862927322107298,0.7428183005594207,380.7561335499316,2024,B,3
25,Nyamagabe,0.6368454873709174,0.792739504540544,467.1828909479007,2024,B,3
21,Nyanza,0.6043745256543609,0.7329033509427815,390.1862544044824,2024,B,3
23,Nyaruguru,0.6533968325989082,0.7957718785027387,517.1987607618144,2024,B,3
26,Ruhango,0.5710596995158363,0.7089931012698144,363.4715500760014,2024,B,3
31,Karongi,0.6779810158498701,0.7949359036633107,371.1739074210042,2024,B,3
35,Ngororero,0.6130910625518693,0.7611699460741319,406.4510257609011,2024,B,3
34,Nyabihu,0.5913461956277687,0.7740162635907034,427.12639084069616,2024,B,3
37,Nyamasheke,0.6744756999120483,0.8336796123455954,420.2330696479684,2024,B,3
33,Rubavu,0.638735440093355,0.7925457952864182,352.276258168107,2024,B,3
36,Rusizi,0.6933000968581146,0.8443760744975086,435.93518291739656,2024,B,3
32,Rutsiro,0.6555801094544609,0.8145906732842717,369.0779650259535,2024,B,3
57,Bugesera,0.5632899838426513,0.7035910674438943,319.1624958030953,2024,B,4
53,Gatsibo,0.5966076369815322,0.7614885762672752,313.21886167321315,2024,B,4
54,Kayonza,0.5319586706779112,0.7069177859699343,309.3802481324299,2024,B,4
55,Kirehe,0.6013163314672425,0.7505068163744966,359.4521897305528,2024,B,4
56,Ngoma,0.5996396045021725,0.7438063440720436,337.7647509834293,2024,B,4
52,Nyagatare,0.580492104951321,0.7579035016948281,283.1363877343388,2024,B,4
51,Rwamagana,0.6022780817620002,0.7407686022578961,330.633173406672,2024,B,4
12,Gasabo,0.5505901956593148,0.7031068326015474,337.6417567078988,2024,B,4
13,Kicukiro,0.494036034587158,0.6379630389424692,322.07535852965293,2024,B,4
11,Nyarugenge,0.553175617355197,0.6824478733422864,345.1010332221972,2024,B,4
44,Burera,0.5837794530209227,0.7557997320238157,367.779534448246,2024,B,4
42,Gakenke,0.6428489796194358,0.7805866192636765,405.2243811351036,2024,B,4
45,Gicumbi,0.6292329216827189,0.800370249556305,359.9893377618222,2024,B,4
43,Musanze,0.6007655227570408,0.7778631974225113,449.429039482311,2024,B,4
41,Rulindo,0.6196348222022355,0.7795084206056083,388.6271155620654,2024,B,4
22,Gisagara,0.6172374559580294,0.7516430371761161,435.2121818742771,2024,B,4
24,Huye,0.6205663777062139,0.7534181110555771,459.46216898823263,2024,B,4
28,Kamonyi,0.5640573018652765,0.7079896719543166,348.67527743123054,2024,B,4
27,Muhanga,0.597446992275526,0.7434590210337426,385.70031509181325,2024,B,4
25,Nyamagabe,0.6484634672198404,0.793102999445345,473.522684068245,2024,B,4
21,Nyanza,0.6007622073726377,0.7330180014182509,395.4605062050017,2024,B,4
23,Nyaruguru,0.6610423521405743,0.7962834889090932,522.0800728799838,2024,B,4
26,Ruhango,0.5724511297186108,0.7090564299324161,369.30978268673306,2024,B,4
31,Karongi,0.673923485103008,0.7951885654569801,381.8164109231761,2024,B,4
35,Ngororero,0.6218434454926117,0.7616428458503441,417.98741462338427,2024,B,4
34,Nyabihu,0.6165649201510841,0.7780488200217905,445.6747594476511,2024,B,4
37,Nyamasheke,0.6878788491045609,0.8355792964718215,431.2570174372515,2024,B,4
33,Rubavu,0.6444247509896265,0.7942874638545336,375.2244092842025,2024,B,4
36,Rusizi,0.7071834549166114,0.8454334360807363,445.9972205868438,2024,B,4
32,Rutsiro,0.6671494746799288,0.8159293931589303,388.6728143243329,2024,B,4
57,Bugesera,0.5506737678639896,0.6626310772811083,276.2110548601221,2025,B,2
53,Gatsibo,0.6185351082301026,0.7412098564741465,282.40698378761755,2025,B,2
54,Kayonza,0.5756056821171778,0.6796478839840929,292.06868542609,2025,B,2
55,Kirehe,0.6225292330812,0.731343560674901,300.1024761982043,2025,B,2
56,Ngoma,0.6153490476593394,0.7269667364114027,314.98761326594894,2025,B,2
52,Nyagatare,0.6056426782130844,0.7311133406289274,224.69327291534864,2025,B,2
51,Rwamagana,0.6187739638442773,0.7122634809718884,319.71584148674896,2025,B,2
12,Gasabo,0.5878340376658286,0.6674991561796654,310.694748197216,2025,B,2
13,Kicukiro,0.505242537279134,0.591938761690767,297.55402279038765,2025,B,2
11,Nyarugenge,0.5610868252800411,0.6475878084131913,298.4600234196853,2025,B,2
44,Burera,0.5851035798016473,0.6928978763311602,308.29961802770106,2025,B,2
42,Gakenke,0.658962959710449,0.7407307366057828,324.851160631878,2025,B,2
45,Gicumbi,0.6185944766604748,0.7466270260398954,314.90417698755675,2025,B,2
43,Musanze,0.6122196255334347,0.7371535393326898,356.4441697901805,2025,B,2
41,Rulindo,0.618260611045337,0.7115923271176777,330.4363081165338,2025,B,2
22,Gisagara,0.6654608583830445,0.7449665294128778,350.6103264046282,2025,B,2
24,Huye,0.6313267993748943,0.731720536090258,336.6665909277198,2025,B,2
28,Kamonyi,0.589219464747672,0.6722843755404917,297.43299304231624,2025,B,2
27,Muhanga,0.5921841751376001,0.6984457250452387,315.20540478680795,2025,B,2
25,Nyamagabe,0.5893071284600712,0.743368730218368,337.3287451390389,2025,B,2
21,Nyanza,0.6231830668470862,0.7177042954815129,317.67324595080873,2025,B,2
23,Nyaruguru,0.6090445648905845,0.7790446802133986,373.355227658343,2025,B,2
26,Ruhango,0.6039976810342896,0.6958084529089851,311.124367800237,2025,B,2
31,Karongi,0.6393192175663879,0.7573978221884237,289.7739537309532,2025,B,2
35,Ngororero,0.6110266912352535,0.7303632153654686,311.48466701222463,2025,B,2
34,Nyabihu,0.6543360431444094,0.7812744238898025,339.0730284679632,2025,B,2
37,Nyamasheke,0.6820970528106842,0.8123406756077909,323.2072601455891,2025,B,2
33,Rubavu,0.6607544845375142,0.7622621112254371,281.7545675137504,2025,B,2
36,Rusizi,0.7172043234631137,0.8321208373948341,337.50173365013256,2025,B,2
32,Rutsiro,0.6645416359951021,0.7874433343945229,279.76334345327655,2025,B,2
57,Bugesera,0.5734064611556678,0.6838705052673995,371.5798073280185,2025,B,3
53,Gatsibo,0.6297544265009815,0.7622437593194124,398.6235858706698,2025,B,3
54,Kayonza,0.5918468467428128,0.6985179714334488,423.2826978260312,2025,B,3
55,Kirehe,0.6412743241609195,0.7413359792188923,404.4404137693746,2025,B,3
56,Ngoma,0.6260732427730399,0.7398273766490371,428.7692148286239,2025,B,3
52,Nyagatare,0.6293519787666081,0.7612265631276222,336.2392510971733,2025,B,3
51,Rwamagana,0.6426253115742656,0.7366256145714618,444.5734642505704,2025,B,3
12,Gasabo,0.5812376393436383,0.6867631702749211,421.0279831564672,2025,B,3
13,Kicukiro,0.5236767720112261,0.6254395482731943,402.9239778140299,2025,B,3
11,Nyarugenge,0.559049887339747,0.6659689320727649,404.3430294171722,2025,B,3
44,Burera,0.5361348949675442,0.711461588772535,436.57472762810994,2025,B,3
42,Gakenke,0.6214594777986501,0.7637410985288341,472.2317697573908,2025,B,3
45,Gicumbi,0.6062922570942164,0.7758655139220321,432.9729806675032,2025,B,3
43,Musanze,0.5397464179339241,0.7489263805779923,535.1330456958312,2025,B,3
41,Rulindo,0.5891860961903918,0.7325709318765793,452.324165326968,2025,B,3
22,Gisagara,0.6605368813377882,0.7525990365427493,461.29545961236687,2025,B,3
24,Huye,0.6115479464258515,0.7427378181092121,463.586541435581,2025,B,3
28,Kamonyi,0.5906112467186531,0.6957916004742473,395.614046855713,2025,B,3
27,Muhanga,0.5712546776155497,0.7242582420968255,435.2678911728041,2025,B,3
25,Nyamagabe,0.5602013400602958,0.7663149117749817,480.6082396656489,2025,B,3
21,Nyanza,0.6192956666935464,0.7269150934178469,426.1403222672632,2025,B,3
23,Nyaruguru,0.5662428750727613,0.7957761641002006,507.0482889103844,2025,B,3
26,Ruhango,0.5790150428223857,0.711822230957688,403.4971376926395,2025,B,3
31,Karongi,0.6109667921347174,0.7726335390008168,392.88479591054977,2025,B,3
35,Ngororero,0.5475551043175115,0.7438862992081164,465.4191748611429,2025,B,3
34,Nyabihu,0.5593689574545995,0.7885985648669317,529.9602123835182,2025,B,3
37,Nyamasheke,0.6642087121168784,0.8244106333399938,459.93086696831193,2025,B,3
33,Rubavu,0.6426500552161633,0.7805165559521083,421.7504376827061,2025,B,3
36,Rusizi,0.699854113689085,0.8400648126032384,468.9828859846581,2025,B,3
32,Rutsiro,0.5848883131198803,0.795143350091791,400.3727338174629,2025,B,3
57,Bugesera,0.5683249971115452,0.6851892808799991,394.2020098146027,2025,B,4
53,Gatsibo,0.6321175589607191,0.7628713335506208,431.722160776909,2025,B,4
54,Kayonza,0.5787695619192437,0.6994425046857039,441.4464693261922,2025,B,4
55,Kirehe,0.6303540393177293,0.741759307719967,417.68194620463055,2025,B,4
56,Ngoma,0.6236424666428402,0.7404058220791969,450.8798549406328,2025,B,4
52,Nyagatare,0.629100079018727,0.7623073175995595,361.2735637689414,2025,B,4
51,Rwamagana,0.6450277692909496,0.7372858968865434,464.3702854242293,2025,B,4
12,Gasabo,0.5867964013811571,0.6888546710814094,449.2627480053768,2025,B,4
13,Kicukiro,0.5262317928272325,0.6281552281249534,433.8275211119191,2025,B,4
11,Nyarugenge,0.5670226489414534,0.6690792747438707,435.5060917613678,2025,B,4
44,Burera,0.5652450808104301,0.7391532451142934,490.1295739786804,2025,B,4
42,Gakenke,0.6427737678507969,0.7736075730744361,528.671921859884,2025,B,4
45,Gicumbi,0.6320499274646065,0.7871699508703514,468.7719740771609,2025,B,4
43,Musanze,0.5520962134091465,0.7674269108130279,613.4092050764582,2025,B,4
41,Rulindo,0.6155708929498297,0.7448483988143507,493.3837298200637,2025,B,4
22,Gisagara,0.6535979662459604,0.7529157725690447,482.72948961089065,2025,B,4
24,Huye,0.6214160754491689,0.7450976686850499,485.874523702934,2025,B,4
28,Kamonyi,0.5968508359670159,0.6987224262215269,429.4901605299413,2025,B,4
27,Muhanga,0.5956631142334228,0.7310832189036526,483.2627756428406,2025,B,4
25,Nyamagabe,0.5833221087534202,0.7771323440416485,523.3915418615267,2025,B,4
21,Nyanza,0.6227142194696205,0.7275526818282263,455.35812204106446,2025,B,4
23,Nyaruguru,0.5955370241088978,0.8032002159010594,531.0719298562578,2025,B,4
26,Ruhango,0.5904481686456338,0.7126192145624076,438.1815598474138,2025,B,4
31,Karongi,0.633885165739622,0.7800908676612318,453.0260349975037,2025,B,4
35,Ngororero,0.5776755169320568,0.7559443576176685,538.2393108402382,2025,B,4
34,Nyabihu,0.5839794882379676,0.8058235143468132,617.1920573151044,2025,B,4
37,Nyamasheke,0.682758777345598,0.8324158449495213,508.0127464164036,2025,B,4
33,Rubavu,0.6562823084382383,0.7943175622132537,510.2098332998893,2025,B,4
36,Rusizi,0.7077284837116533,0.8446283733030966,506.5474077994352,2025,B,4
32,Rutsiro,0.6156177954504988,0.8093167945730765,485.8454711716796,2025,B,4
57,Bugesera,0.4401274723539003,0.49687842572218033,106.15922848846931,2019,A,2
53,Gatsibo,0.5157587386899897,0.5988429775947114,136.28172395275308,2019,A,2
54,Kayonza,0.4427407450788353,0.5044070013515859,115.82146619592804,2019,A,2
55,Kirehe,0.47000285591622215,0.5293853246259361,110.33777860611877,2019,A,2
56,Ngoma,0.4805693425325777,0.5484517091476409,117.24434134682362,2019,A,2
52,Nyagatare,0.4906845230187849,0.5819825897116909,152.85401333491868,2019,A,2
51,Rwamagana,0.5356886142105701,0.6142799559576729,110.29516825561659,2019,A,2
12,Gasabo,0.5310010300436668,0.5979404326841511,124.30168379256676,2019,A,2
13,Kicukiro,0.4784911990117273,0.5349363504384504,111.54984771633562,2019,A,2
11,Nyarugenge,0.4880117742380483,0.5428321292328081,132.10286496450598,2019,A,2
44,Burera,0.48994122254470107,0.5808658822752905,234.41245999848002,2019,A,2
42,Gakenke,0.5209751043262226,0.5996688836794938,191.18334532442918,2019,A,2
45,Gicumbi,0.5933942705186825,0.6791852124739949,169.6432581088225,2019,A,2
43,Musanze,0.541310962823216,0.6294404241880249,272.5271126314616,2019,A,2
41,Rulindo,0.5301977314785036,0.6141315817536814,161.68100552782988,2019,A,2
22,Gisagara,0.5305498422594187,0.5656339774610699,158.7283101263768,2019,A,2
24,Huye,0.5154322926773581,0.5548023702846089,160.06406819404648,2019,A,2
28,Kamonyi,0.5108692036811321,0.5507720917222446,141.47222686086823,2019,A,2
27,Muhanga,0.5120532752281375,0.568369824311259,166.3215780066624,2019,A,2
25,Nyamagabe,0.5202398852358563,0.6097233042291678,194.0771253244545,2019,A,2
21,Nyanza,0.5115141013508386,0.556893876481673,142.64672667251202,2019,A,2
23,Nyaruguru,0.5429717102670045,0.6371873250975337,206.55199766702796,2019,A,2
26,Ruhango,0.4990868093457148,0.5376924904828344,147.14728119679103,2019,A,2
31,Karongi,0.5139113060932777,0.5762131431628007,201.1924180599039,2019,A,2
35,Ngororero,0.5135559914372314,0.5761970027785426,190.49931235903279,2019,A,2
34,Nyabihu,0.5330636326339638,0.641483166063139,254.11381074395794,2019,A,2
37,Nyamasheke,0.5672986621052435,0.6867935130481899,245.63814669833116,2019,A,2
33,Rubavu,0.5717731772757949,0.6855805031162238,233.80508528315377,2019,A,2
36,Rusizi,0.6193036902412695,0.7253191914883171,236.91308969104304,2019,A,2
32,Rutsiro,0.5233058348264731,0.6185972415446097,202.8656419521492,2019,A,2
57,Bugesera,0.46666547714886714,0.556873535878236,213.93328168134184,2019,A,3
53,Gatsibo,0.5646972347811325,0.6869967709140395,245.80610449577736,2019,A,3
54,Kayonza,0.4731185158972359,0.5713513559492595,214.40693781141835,2019,A,3
55,Kirehe,0.499196113737729,0.5922257150032404,207.99051548807975,2019,A,3
56,Ngoma,0.5116880774211403,0.6284341180363411,231.42740654497283,2019,A,3
52,Nyagatare,0.5560016034207644,0.6999535584303438,261.0124394207012,2019,A,3
51,Rwamagana,0.5756991156237777,0.6681082238881223,221.84475115598698,2019,A,3
12,Gasabo,0.5533299313789639,0.6319512283988417,241.08667093285314,2019,A,3
13,Kicukiro,0.4987546108817126,0.5720294262952859,222.51746190235366,2019,A,3
11,Nyarugenge,0.5310718612393541,0.6211677552559454,249.43820434509894,2019,A,3
44,Burera,0.5209382930011256,0.6803705408743825,379.83097580330366,2019,A,3
42,Gakenke,0.5652159850533359,0.695046710717309,329.50762851136767,2019,A,3
45,Gicumbi,0.6268127550672303,0.7334592362572125,298.80379370348663,2019,A,3
43,Musanze,0.5704619652770858,0.7244529569237153,452.3699124757297,2019,A,3
